road_id,KG
128835,82287
128836,82288
128839,82289
128840,82290
128841,82291
128842,82292
128849,82293
128850,82294
128901,82295
128902,82296
128915,82297
128916,82298
128923,82299
128924,82300
128931,82301
128932,82302
128933,82303
128934,82304
128935,82305
128936,82306
128937,82307
128938,82308
128939,82309
128941,82310
128942,82311
128944,82312
128946,82313
128948,82314
128951,82315
128953,82316
128955,82317
128956,82318
128960,82319
128965,82320
128973,82321
128974,82322
128981,82323
128982,82324
12899,82325
128991,82326
128992,82327
128993,82328
128994,82329
128995,82330
128996,82331
128997,82332
128998,82333
129,82334
12900,82335
129005,82336
129006,82337
129009,82338
129010,82339
12902,82340
129021,82341
129022,82342
129029,82343
12903,82344
129030,82345
129031,82346
129032,82347
129037,82348
129038,82349
129039,82350
12904,82351
129040,82352
129043,82353
129044,82354
129045,82355
129046,82356
129047,82357
129048,82358
12905,82359
129051,82360
129052,82361
129053,82362
129054,82363
129055,82364
129056,82365
129057,82366
129058,82367
12906,82368
129063,82369
129064,82370
12907,82371
129073,82372
129074,82373
129077,82374
129078,82375
129079,82376
129080,82377
129081,82378
129082,82379
129083,82380
129084,82381
129085,82382
129086,82383
129087,82384
129088,82385
129091,82386
129092,82387
129093,82388
129094,82389
129098,82390
129099,82391
129100,82392
129102,82393
129103,82394
129104,82395
129105,82396
129106,82397
129107,82398
129108,82399
129109,82400
129110,82401
129111,82402
129112,82403
129122,82404
129123,82405
129124,82406
129125,82407
129126,82408
129127,82409
129130,82410
129131,82411
129134,82412
129135,82413
129136,82414
129137,82415
129138,82416
129139,82417
129144,82418
129145,82419
129146,82420
129147,82421
129148,82422
129149,82423
129150,82424
129151,82425
129153,82426
129154,82427
129156,82428
129157,82429
129160,82430
129161,82431
129166,82432
129167,82433
129177,82434
129178,82435
129179,82436
129180,82437
129183,82438
129184,82439
129191,82440
129192,82441
129193,82442
129204,82443
129205,82444
129206,82445
129207,82446
129208,82447
129209,82448
129218,82449
129219,82450
129220,82451
129221,82452
129222,82453
129223,82454
129224,82455
129225,82456
129230,82457
129231,82458
129232,82459
129233,82460
129238,82461
129239,82462
129244,82463
129245,82464
129246,82465
129247,82466
129248,82467
129249,82468
129250,82469
129251,82470
129252,82471
129253,82472
129254,82473
129255,82474
129258,82475
129259,82476
129262,82477
129263,82478
129269,82479
129273,82480
129274,82481
129275,82482
129276,82483
129281,82484
129282,82485
129283,82486
129284,82487
129285,82488
129286,82489
129293,82490
129294,82491
129299,82492
129300,82493
129301,82494
129302,82495
129303,82496
129304,82497
129305,82498
129306,82499
129315,82500
129316,82501
129317,82502
129318,82503
129319,82504
129320,82505
129321,82506
129322,82507
129323,82508
129324,82509
129325,82510
129326,82511
129329,82512
129330,82513
129331,82514
129332,82515
129341,82516
129342,82517
129343,82518
129344,82519
129345,82520
129346,82521
129347,82522
129348,82523
129355,82524
129356,82525
129363,82526
129364,82527
129373,82528
129374,82529
129377,82530
129378,82531
129379,82532
129380,82533
129383,82534
129384,82535
129393,82536
129394,82537
129421,82538
129422,82539
129423,82540
129424,82541
129425,82542
129426,82543
129429,82544
129430,82545
129431,82546
129432,82547
129464,82548
129465,82549
129470,82550
129471,82551
129474,82552
129475,82553
129476,82554
129477,82555
129480,82556
129481,82557
129483,82558
129484,82559
129487,82560
129488,82561
129489,82562
129490,82563
129491,82564
129492,82565
129493,82566
129494,82567
129558,82568
129559,82569
12958,82570
12959,82571
12960,82572
12961,82573
12962,82574
12963,82575
12964,82576
12965,82577
12966,82578
129664,82579
129665,82580
129666,82581
12967,82582
129673,82583
129676,82584
129677,82585
129678,82586
129679,82587
129680,82588
129681,82589
129682,82590
129683,82591
129684,82592
129693,82593
129694,82594
129705,82595
129706,82596
129728,82597
129729,82598
129730,82599
129731,82600
129732,82601
129733,82602
129734,82603
129735,82604
129736,82605
129737,82606
129738,82607
129739,82608
129740,82609
129741,82610
129742,82611
129743,82612
129762,82613
129763,82614
129764,82615
129765,82616
129768,82617
129769,82618
129770,82619
129771,82620
129772,82621
129773,82622
129774,82623
129775,82624
129776,82625
129777,82626
129778,82627
129779,82628
129782,82629
129783,82630
129784,82631
129785,82632
129786,82633
129787,82634
129788,82635
129789,82636
129790,82637
129791,82638
129813,82639
129814,82640
129815,82641
129820,82642
129824,82643
129827,82644
129828,82645
129829,82646
129831,82647
129832,82648
129833,82649
129834,82650
129835,82651
129836,82652
12988,82653
12989,82654
13,82655
130,82656
130016,82657
130017,82658
130020,82659
130022,82660
130025,82661
130026,82662
130029,82663
130030,82664
130031,82665
130033,82666
130038,82667
130039,82668
130046,82669
130047,82670
130052,82671
130053,82672
130135,82673
130136,82674
130141,82675
130142,82676
130151,82677
130152,82678
130155,82679
130156,82680
130157,82681
130158,82682
130165,82683
130166,82684
130169,82685
130170,82686
130171,82687
130172,82688
130177,82689
130178,82690
130179,82691
130180,82692
130181,82693
130182,82694
130281,82695
130282,82696
130287,82697
130288,82698
130291,82699
130292,82700
130294,82701
130295,82702
130296,82703
130297,82704
130298,82705
130299,82706
130300,82707
130301,82708
130302,82709
130303,82710
130304,82711
130305,82712
130308,82713
130309,82714
130312,82715
130313,82716
130314,82717
130315,82718
13034,82719
13035,82720
13036,82721
130362,82722
130363,82723
130364,82724
130365,82725
130366,82726
130367,82727
130368,82728
130369,82729
13037,82730
130370,82731
130371,82732
130372,82733
130373,82734
130374,82735
130375,82736
130376,82737
130377,82738
130378,82739
130379,82740
130381,82741
130382,82742
130383,82743
130385,82744
130388,82745
130389,82746
130390,82747
130492,82748
130499,82749
130503,82750
130504,82751
130506,82752
130507,82753
130508,82754
130509,82755
130516,82756
130517,82757
130518,82758
130519,82759
130520,82760
130521,82761
130556,82762
130557,82763
130560,82764
130576,82765
130577,82766
130586,82767
130587,82768
130592,82769
13063,82770
13064,82771
13065,82772
13066,82773
130679,82774
130680,82775
130683,82776
130684,82777
130689,82778
130690,82779
130691,82780
130693,82781
130695,82782
130697,82783
130698,82784
130699,82785
130702,82786
130703,82787
130721,82788
130722,82789
130723,82790
130724,82791
130725,82792
130726,82793
130727,82794
130728,82795
130729,82796
130730,82797
130731,82798
130732,82799
130733,82800
130734,82801
130735,82802
130736,82803
130737,82804
130738,82805
130739,82806
130740,82807
130744,82808
130745,82809
130748,82810
130749,82811
130755,82812
130756,82813
130757,82814
130762,82815
130763,82816
130776,82817
130777,82818
130780,82819
130781,82820
130782,82821
130783,82822
130786,82823
130787,82824
130794,82825
130795,82826
130796,82827
130797,82828
130798,82829
130799,82830
130800,82831
130801,82832
130802,82833
130803,82834
130806,82835
130807,82836
130808,82837
130809,82838
130810,82839
130811,82840
130814,82841
130815,82842
130816,82843
130817,82844
130822,82845
130823,82846
130824,82847
130825,82848
130828,82849
130829,82850
130830,82851
130831,82852
130832,82853
130833,82854
130834,82855
130835,82856
130848,82857
130849,82858
130850,82859
130851,82860
130852,82861
130853,82862
130854,82863
130855,82864
130862,82865
130863,82866
130864,82867
130865,82868
130866,82869
130867,82870
130872,82871
130873,82872
130874,82873
130875,82874
130876,82875
130877,82876
130878,82877
130879,82878
130880,82879
130881,82880
130882,82881
130883,82882
130884,82883
130885,82884
130886,82885
130887,82886
130892,82887
130893,82888
130894,82889
130895,82890
130896,82891
130897,82892
131,82893
13101,82894
131012,82895
131013,82896
13102,82897
131026,82898
131027,82899
131028,82900
131029,82901
13103,82902
131030,82903
131031,82904
131034,82905
131035,82906
13104,82907
131040,82908
131041,82909
131044,82910
131045,82911
131048,82912
131049,82913
131054,82914
131059,82915
13106,82916
131060,82917
131064,82918
131065,82919
13107,82920
131072,82921
131073,82922
131074,82923
131075,82924
131076,82925
131077,82926
131078,82927
131079,82928
13108,82929
131080,82930
131081,82931
131082,82932
131083,82933
131084,82934
131085,82935
131086,82936
131087,82937
131088,82938
131089,82939
13109,82940
131091,82941
131092,82942
131094,82943
131095,82944
131096,82945
131097,82946
131098,82947
131099,82948
13110,82949
131100,82950
131102,82951
131103,82952
131104,82953
131106,82954
131108,82955
131109,82956
13111,82957
131110,82958
131113,82959
131114,82960
131115,82961
131116,82962
13112,82963
13113,82964
13114,82965
131142,82966
131143,82967
131144,82968
131145,82969
131146,82970
131147,82971
131148,82972
131149,82973
13115,82974
131154,82975
131155,82976
13116,82977
13117,82978
13118,82979
131181,82980
131182,82981
131183,82982
131184,82983
131185,82984
131186,82985
131187,82986
131188,82987
131189,82988
13119,82989
131190,82990
131191,82991
131192,82992
131193,82993
131194,82994
131195,82995
131196,82996
131197,82997
131198,82998
131199,82999
13120,83000
131200,83001
131209,83002
131210,83003
131211,83004
131212,83005
131213,83006
131214,83007
131215,83008
131216,83009
131219,83010
131220,83011
131223,83012
131224,83013
131225,83014
131228,83015
131229,83016
131230,83017
131231,83018
131237,83019
131245,83020
131246,83021
131248,83022
131249,83023
131252,83024
131253,83025
131254,83026
131255,83027
131315,83028
131316,83029
131323,83030
131324,83031
131325,83032
131326,83033
131327,83034
131328,83035
131329,83036
131333,83037
131336,83038
131337,83039
131338,83040
131339,83041
13135,83042
131356,83043
131357,83044
131358,83045
131359,83046
13136,83047
131360,83048
131361,83049
131362,83050
131364,83051
131365,83052
131368,83053
13137,83054
131372,83055
131373,83056
131374,83057
131375,83058
13138,83059
13139,83060
13140,83061
13141,83062
13142,83063
131428,83064
131429,83065
13143,83066
131430,83067
13144,83068
131441,83069
131442,83070
131443,83071
131444,83072
131445,83073
131446,83074
131447,83075
131448,83076
131449,83077
13145,83078
131450,83079
131451,83080
131452,83081
131455,83082
131456,83083
13146,83084
131461,83085
13147,83086
131470,83087
131472,83088
131473,83089
131474,83090
131475,83091
131476,83092
131477,83093
13148,83094
13149,83095
13150,83096
13151,83097
13152,83098
13153,83099
13154,83100
13155,83101
13156,83102
13157,83103
13158,83104
131581,83105
131582,83106
131583,83107
131584,83108
131585,83109
131586,83110
131587,83111
13159,83112
131591,83113
131592,83114
131593,83115
131596,83116
131597,83117
13160,83118
131602,83119
131603,83120
13161,83121
131611,83122
131613,83123
131618,83124
131619,83125
13162,83126
131620,83127
131621,83128
13163,83129
131632,83130
131633,83131
131634,83132
131635,83133
131638,83134
131639,83135
13164,83136
131643,83137
131644,83138
131648,83139
13165,83140
13166,83141
131661,83142
131662,83143
13167,83144
131673,83145
13168,83146
131701,83147
131702,83148
131703,83149
13171,83150
131710,83151
131711,83152
131714,83153
131715,83154
13172,83155
131720,83156
131721,83157
131722,83158
131723,83159
131727,83160
131728,83161
131729,83162
13173,83163
131730,83164
131734,83165
131737,83166
131738,83167
131739,83168
13174,83169
131741,83170
131744,83171
131745,83172
131746,83173
131747,83174
131748,83175
131749,83176
13175,83177
131751,83178
131752,83179
131753,83180
131754,83181
13176,83182
13177,83183
13178,83184
131785,83185
131786,83186
131787,83187
131788,83188
131789,83189
13179,83190
131790,83191
131791,83192
131792,83193
131793,83194
131794,83195
131795,83196
131798,83197
13180,83198
13181,83199
13182,83200
131891,83201
131892,83202
131893,83203
131894,83204
131895,83205
131897,83206
131898,83207
131901,83208
131902,83209
13193,83210
13194,83211
13195,83212
13197,83213
13198,83214
13199,83215
132,83216
13200,83217
13201,83218
13202,83219
13203,83220
132036,83221
132037,83222
132038,83223
132039,83224
13204,83225
132040,83226
132041,83227
132042,83228
132043,83229
132044,83230
132045,83231
132046,83232
132047,83233
132048,83234
132049,83235
13205,83236
132050,83237
132051,83238
132054,83239
132055,83240
132056,83241
132057,83242
132058,83243
132059,83244
13206,83245
132067,83246
13207,83247
13208,83248
132082,83249
132083,83250
132086,83251
132087,83252
132088,83253
132089,83254
13209,83255
132098,83256
132099,83257
13210,83258
132100,83259
132101,83260
132102,83261
132103,83262
132111,83263
132112,83264
132113,83265
132114,83266
132115,83267
132116,83268
132117,83269
132118,83270
132119,83271
132120,83272
132121,83273
132122,83274
132148,83275
132149,83276
132168,83277
132169,83278
132170,83279
132171,83280
132200,83281
132201,83282
132210,83283
132211,83284
132222,83285
132227,83286
132228,83287
132231,83288
132232,83289
132235,83290
132236,83291
132237,83292
132238,83293
132239,83294
132240,83295
132241,83296
132242,83297
132243,83298
132244,83299
132249,83300
132250,83301
132253,83302
132254,83303
132255,83304
132256,83305
132257,83306
132258,83307
132284,83308
132288,83309
132289,83310
132294,83311
132295,83312
132300,83313
132301,83314
132304,83315
132305,83316
132308,83317
132309,83318
132310,83319
132311,83320
132343,83321
132344,83322
132345,83323
132346,83324
132347,83325
132348,83326
13235,83327
132353,83328
132354,83329
132357,83330
132358,83331
13236,83332
132365,83333
132366,83334
132367,83335
132368,83336
13237,83337
13238,83338
132383,83339
132384,83340
132385,83341
132386,83342
132387,83343
132388,83344
132389,83345
13239,83346
132390,83347
132391,83348
132392,83349
132399,83350
13240,83351
132400,83352
132401,83353
132402,83354
13241,83355
132410,83356
132411,83357
132414,83358
132415,83359
13242,83360
13243,83361
13244,83362
132440,83363
132441,83364
132442,83365
132443,83366
132444,83367
13245,83368
132453,83369
132454,83370
132457,83371
132458,83372
13246,83373
13247,83374
132473,83375
132474,83376
13248,83377
13249,83378
132491,83379
132492,83380
132499,83381
13250,83382
132500,83383
13251,83384
132516,83385
132518,83386
13252,83387
132521,83388
132522,83389
132523,83390
132524,83391
132525,83392
132526,83393
132527,83394
13253,83395
13254,83396
132546,83397
132548,83398
13255,83399
132550,83400
13256,83401
132569,83402
13257,83403
132570,83404
132583,83405
132584,83406
132585,83407
132586,83408
13260,83409
13261,83410
13262,83411
132621,83412
132622,83413
132623,83414
132624,83415
13263,83416
132645,83417
132646,83418
132647,83419
132648,83420
132649,83421
132650,83422
132653,83423
132654,83424
132655,83425
132656,83426
132657,83427
132658,83428
132661,83429
132662,83430
132723,83431
132724,83432
132725,83433
132726,83434
132732,83435
132734,83436
132737,83437
132738,83438
132739,83439
132740,83440
132743,83441
132744,83442
132745,83443
132746,83444
132748,83445
132751,83446
132765,83447
132766,83448
132767,83449
132768,83450
132769,83451
132770,83452
132773,83453
132774,83454
132775,83455
132776,83456
132779,83457
13278,83458
132780,83459
132785,83460
132786,83461
132787,83462
132788,83463
13279,83464
132791,83465
132792,83466
132794,83467
132795,83468
132816,83469
132817,83470
132818,83471
132819,83472
132833,83473
13286,83474
13287,83475
13288,83476
13289,83477
13290,83478
13291,83479
132913,83480
132914,83481
13292,83482
13293,83483
13294,83484
132943,83485
132944,83486
132945,83487
132946,83488
13295,83489
13296,83490
13297,83491
13298,83492
132985,83493
132986,83494
132987,83495
132988,83496
132989,83497
13299,83498
132990,83499
132991,83500
132992,83501
133,83502
13300,83503
13301,83504
13302,83505
13303,83506
13304,83507
133047,83508
13305,83509
13306,83510
13307,83511
13308,83512
13309,83513
133091,83514
133099,83515
13310,83516
133101,83517
133102,83518
133103,83519
133107,83520
133108,83521
13311,83522
133112,83523
133113,83524
133116,83525
133118,83526
13312,83527
133128,83528
13313,83529
133135,83530
133136,83531
133144,83532
133145,83533
133146,83534
133147,83535
13316,83536
13317,83537
13318,83538
13319,83539
13320,83540
133200,83541
133201,83542
133202,83543
133203,83544
133208,83545
13321,83546
133211,83547
133217,83548
133218,83549
133219,83550
133220,83551
133224,83552
133225,83553
133226,83554
133227,83555
13324,83556
13325,83557
13326,83558
133262,83559
133263,83560
13327,83561
133273,83562
133274,83563
133276,83564
13328,83565
133282,83566
133289,83567
13329,83568
133290,83569
133291,83570
133298,83571
133299,83572
13330,83573
133300,83574
133301,83575
133302,83576
133303,83577
133304,83578
13331,83579
133319,83580
13332,83581
133325,83582
133326,83583
133327,83584
133328,83585
13333,83586
133337,83587
133338,83588
133339,83589
13334,83590
133340,83591
133341,83592
133346,83593
133347,83594
133348,83595
13335,83596
133350,83597
133351,83598
133352,83599
133354,83600
133355,83601
133356,83602
133357,83603
13336,83604
133360,83605
133362,83606
133363,83607
133364,83608
133365,83609
133366,83610
133368,83611
133369,83612
13337,83613
133370,83614
133371,83615
133372,83616
133377,83617
133378,83618
133379,83619
13338,83620
133380,83621
133381,83622
133382,83623
133385,83624
133386,83625
133387,83626
133388,83627
13339,83628
133391,83629
133392,83630
13340,83631
133407,83632
133409,83633
133410,83634
133411,83635
133413,83636
133415,83637
133416,83638
133417,83639
133418,83640
133419,83641
133422,83642
133423,83643
133424,83644
133425,83645
133426,83646
133427,83647
13343,83648
133434,83649
133435,83650
13344,83651
13345,83652
13346,83653
133460,83654
133461,83655
13347,83656
13348,83657
13349,83658
133494,83659
133499,83660
13350,83661
13351,83662
133510,83663
133511,83664
133512,83665
133513,83666
133514,83667
133515,83668
133516,83669
133517,83670
13352,83671
133520,83672
133521,83673
133526,83674
133529,83675
13353,83676
133530,83677
133534,83678
133535,83679
133536,83680
133539,83681
13354,83682
133542,83683
133543,83684
133544,83685
133545,83686
133549,83687
13355,83688
133550,83689
133556,83690
133557,83691
13356,83692
133561,83693
133562,83694
133565,83695
133566,83696
133567,83697
133568,83698
13357,83699
133577,83700
133578,83701
133579,83702
13358,83703
133582,83704
133583,83705
133585,83706
133587,83707
133588,83708
13359,83709
133593,83710
133594,83711
133595,83712
13360,83713
133601,83714
133609,83715
13361,83716
133610,83717
133611,83718
133612,83719
133615,83720
133616,83721
13362,83722
133623,83723
133624,83724
133627,83725
133628,83726
133632,83727
133633,83728
133634,83729
133637,83730
133638,83731
133639,83732
133640,83733
133641,83734
133644,83735
133645,83736
133646,83737
133649,83738
13365,83739
133650,83740
13366,83741
133669,83742
13367,83743
13368,83744
13369,83745
13370,83746
13371,83747
133711,83748
133712,83749
133713,83750
133714,83751
133719,83752
13372,83753
133720,83754
133723,83755
133724,83756
133729,83757
13373,83758
133730,83759
133731,83760
133732,83761
133739,83762
13374,83763
133740,83764
133741,83765
133742,83766
13375,83767
133755,83768
133756,83769
133757,83770
133758,83771
133759,83772
13376,83773
133760,83774
133763,83775
133764,83776
133765,83777
133766,83778
133767,83779
133768,83780
133769,83781
13377,83782
133770,83783
13378,83784
133781,83785
133782,83786
133787,83787
133788,83788
13379,83789
13380,83790
133800,83791
133801,83792
13381,83793
133818,83794
13382,83795
133825,83796
133826,83797
13383,83798
133831,83799
133832,83800
133833,83801
133834,83802
13384,83803
13385,83804
133859,83805
13386,83806
133864,83807
133866,83808
13387,83809
13388,83810
13389,83811
133897,83812
133898,83813
13390,83814
133907,83815
133908,83816
13391,83817
133911,83818
133913,83819
133914,83820
133915,83821
13392,83822
13393,83823
133935,83824
133936,83825
13394,83826
13397,83827
13398,83828
133988,83829
133989,83830
13399,83831
133994,83832
133995,83833
133996,83834
133997,83835
134,83836
13400,83837
13402,83838
134024,83839
134027,83840
134028,83841
13403,83842
134031,83843
134032,83844
134033,83845
13404,83846
134040,83847
134041,83848
134042,83849
134043,83850
13405,83851
134053,83852
134054,83853
134055,83854
134056,83855
134059,83856
13406,83857
134060,83858
134061,83859
134062,83860
134063,83861
134064,83862
134065,83863
134066,83864
134067,83865
134068,83866
134069,83867
13407,83868
134070,83869
134073,83870
134074,83871
134079,83872
13408,83873
134080,83874
134081,83875
134082,83876
134083,83877
134084,83878
134085,83879
134086,83880
134087,83881
134088,83882
134089,83883
13409,83884
134090,83885
134091,83886
134092,83887
134093,83888
134094,83889
134095,83890
134097,83891
13410,83892
134102,83893
134103,83894
134106,83895
134107,83896
134108,83897
13411,83898
134112,83899
134113,83900
134118,83901
134119,83902
13412,83903
134121,83904
134122,83905
134124,83906
134125,83907
134128,83908
134129,83909
13413,83910
134133,83911
134139,83912
13414,83913
134140,83914
134143,83915
134144,83916
134145,83917
134146,83918
13415,83919
134158,83920
134159,83921
134164,83922
134165,83923
134166,83924
134167,83925
134171,83926
134172,83927
134176,83928
134177,83929
134178,83930
134179,83931
13418,83932
134180,83933
134181,83934
134182,83935
134183,83936
134184,83937
134185,83938
134186,83939
134187,83940
134189,83941
13419,83942
134190,83943
134191,83944
134192,83945
134193,83946
134194,83947
134195,83948
13420,83949
134204,83950
134205,83951
134206,83952
134207,83953
134208,83954
134209,83955
13421,83956
134210,83957
134211,83958
13422,83959
134221,83960
134222,83961
134225,83962
134226,83963
134227,83964
13423,83965
134234,83966
134235,83967
134236,83968
134237,83969
134239,83970
134241,83971
134242,83972
134243,83973
134244,83974
134251,83975
134252,83976
134255,83977
134256,83978
134259,83979
13426,83980
134260,83981
134261,83982
134263,83983
134264,83984
134267,83985
134268,83986
13427,83987
134271,83988
134272,83989
134273,83990
134274,83991
134277,83992
134278,83993
134279,83994
13428,83995
134280,83996
134281,83997
134282,83998
134285,83999
13429,84000
134294,84001
134295,84002
134296,84003
134297,84004
134298,84005
13430,84006
134303,84007
134304,84008
134305,84009
134306,84010
134307,84011
134308,84012
134309,84013
13431,84014
134310,84015
134311,84016
134312,84017
134313,84018
134314,84019
134315,84020
134316,84021
134317,84022
134318,84023
134319,84024
13432,84025
134320,84026
13433,84027
134333,84028
134334,84029
134335,84030
134336,84031
134337,84032
134338,84033
13434,84034
134341,84035
134342,84036
13435,84037
134359,84038
134360,84039
134361,84040
134362,84041
134365,84042
134366,84043
134373,84044
134374,84045
134375,84046
134376,84047
134377,84048
134378,84049
134379,84050
134382,84051
134383,84052
134384,84053
134385,84054
134390,84055
134391,84056
134392,84057
134393,84058
134402,84059
134403,84060
134404,84061
134405,84062
134406,84063
134407,84064
134408,84065
134409,84066
134412,84067
134413,84068
134414,84069
134415,84070
134416,84071
134417,84072
134418,84073
134419,84074
134420,84075
134421,84076
134425,84077
134426,84078
134429,84079
134430,84080
134431,84081
134432,84082
134436,84083
134437,84084
134438,84085
134439,84086
134441,84087
134442,84088
134443,84089
134444,84090
134461,84091
134462,84092
134467,84093
134474,84094
134497,84095
134498,84096
134502,84097
134503,84098
134507,84099
134513,84100
134514,84101
134515,84102
134516,84103
134517,84104
134518,84105
134519,84106
134520,84107
134521,84108
134522,84109
134523,84110
134524,84111
134527,84112
134528,84113
134531,84114
134532,84115
134535,84116
134536,84117
134539,84118
134540,84119
134545,84120
134546,84121
134547,84122
134548,84123
134549,84124
134550,84125
134551,84126
134552,84127
134553,84128
134554,84129
134556,84130
134563,84131
134564,84132
134565,84133
134566,84134
134575,84135
134576,84136
134577,84137
134578,84138
134579,84139
134580,84140
134581,84141
134584,84142
134585,84143
134586,84144
134587,84145
134588,84146
134589,84147
134590,84148
134591,84149
13460,84150
134601,84151
134602,84152
13461,84153
13462,84154
13463,84155
134635,84156
134636,84157
134637,84158
134638,84159
13464,84160
13465,84161
134655,84162
134656,84163
134657,84164
134658,84165
13468,84166
13469,84167
13470,84168
13471,84169
134720,84170
134721,84171
134728,84172
134729,84173
134752,84174
134753,84175
134794,84176
134795,84177
134802,84178
134803,84179
13481,84180
134814,84181
134815,84182
13482,84183
134822,84184
134823,84185
134857,84186
134860,84187
134861,84188
134862,84189
134863,84190
134891,84191
134892,84192
134894,84193
134895,84194
134900,84195
134901,84196
134902,84197
134903,84198
134904,84199
134905,84200
134906,84201
134907,84202
134908,84203
134910,84204
134911,84205
134912,84206
134913,84207
134914,84208
134915,84209
134920,84210
134921,84211
134939,84212
134940,84213
134942,84214
134943,84215
134944,84216
13495,84217
13496,84218
134980,84219
134981,84220
134982,84221
134983,84222
134984,84223
134985,84224
134988,84225
134989,84226
134992,84227
134993,84228
135,84229
135021,84230
135022,84231
135023,84232
135024,84233
135025,84234
135026,84235
135029,84236
135030,84237
135031,84238
135032,84239
135033,84240
135034,84241
135035,84242
135036,84243
135037,84244
135038,84245
135039,84246
135040,84247
135042,84248
135045,84249
135046,84250
135047,84251
135048,84252
135049,84253
135050,84254
135051,84255
135052,84256
135054,84257
135055,84258
135056,84259
135057,84260
135058,84261
135059,84262
13506,84263
135060,84264
135061,84265
135062,84266
135063,84267
135064,84268
135065,84269
135066,84270
135067,84271
135068,84272
135069,84273
13507,84274
135070,84275
135071,84276
135072,84277
135073,84278
135074,84279
135075,84280
135076,84281
135077,84282
135078,84283
135079,84284
135080,84285
135081,84286
135082,84287
135083,84288
135084,84289
135085,84290
135086,84291
135087,84292
135088,84293
135089,84294
135090,84295
135091,84296
135092,84297
135093,84298
135094,84299
135095,84300
135096,84301
135097,84302
135098,84303
135099,84304
135100,84305
135101,84306
135102,84307
135103,84308
135104,84309
135105,84310
135106,84311
135107,84312
135108,84313
135109,84314
135110,84315
135111,84316
135112,84317
135113,84318
135116,84319
135117,84320
135118,84321
135119,84322
135120,84323
135121,84324
135122,84325
135123,84326
135124,84327
135125,84328
135126,84329
135127,84330
135128,84331
135129,84332
135130,84333
135131,84334
135132,84335
135133,84336
135134,84337
135135,84338
135136,84339
135142,84340
135143,84341
135144,84342
135145,84343
135146,84344
135147,84345
135148,84346
135149,84347
135152,84348
135153,84349
135154,84350
135155,84351
135157,84352
135158,84353
135159,84354
135160,84355
135161,84356
135162,84357
135163,84358
135166,84359
135167,84360
135168,84361
135169,84362
135170,84363
135171,84364
135172,84365
135173,84366
135174,84367
135175,84368
135176,84369
135177,84370
135178,84371
135179,84372
135180,84373
135181,84374
135182,84375
135183,84376
135184,84377
135185,84378
135186,84379
135187,84380
135188,84381
135189,84382
135205,84383
135206,84384
135207,84385
135208,84386
135209,84387
135210,84388
135211,84389
135212,84390
135213,84391
135214,84392
135215,84393
135216,84394
135217,84395
135218,84396
135219,84397
135220,84398
135223,84399
135224,84400
135227,84401
135228,84402
135229,84403
135230,84404
135231,84405
135232,84406
135233,84407
135234,84408
135235,84409
135236,84410
135237,84411
135238,84412
135239,84413
135240,84414
135243,84415
135244,84416
135245,84417
135246,84418
135247,84419
135248,84420
135249,84421
135250,84422
135253,84423
135254,84424
135257,84425
135258,84426
135261,84427
135262,84428
135263,84429
135264,84430
135265,84431
135266,84432
135267,84433
135268,84434
135273,84435
135274,84436
135275,84437
135276,84438
135279,84439
135280,84440
135287,84441
135288,84442
135294,84443
135295,84444
135296,84445
135297,84446
135298,84447
135299,84448
135300,84449
135301,84450
135302,84451
135303,84452
135304,84453
135305,84454
135306,84455
135307,84456
135308,84457
135309,84458
13531,84459
135310,84460
135311,84461
135312,84462
135313,84463
135314,84464
135315,84465
135316,84466
135317,84467
135318,84468
135319,84469
13532,84470
135320,84471
135321,84472
135324,84473
135325,84474
135328,84475
135329,84476
135334,84477
135335,84478
135336,84479
135337,84480
135338,84481
135339,84482
13534,84483
135340,84484
135341,84485
135342,84486
135343,84487
135344,84488
135345,84489
135346,84490
135347,84491
135348,84492
135349,84493
13535,84494
135350,84495
135351,84496
135352,84497
135353,84498
135354,84499
135355,84500
135356,84501
135357,84502
135359,84503
13536,84504
135360,84505
135361,84506
135362,84507
135363,84508
135364,84509
135365,84510
135366,84511
135367,84512
135368,84513
135369,84514
135370,84515
135371,84516
135372,84517
135377,84518
135378,84519
135379,84520
13538,84521
135380,84522
135381,84523
135382,84524
135385,84525
135389,84526
13539,84527
135390,84528
135391,84529
135392,84530
135393,84531
135394,84532
135395,84533
135396,84534
135397,84535
13540,84536
135400,84537
135401,84538
135402,84539
135403,84540
135406,84541
135407,84542
135408,84543
135409,84544
13541,84545
135410,84546
135411,84547
135412,84548
135413,84549
135414,84550
135416,84551
135417,84552
13542,84553
135420,84554
135421,84555
135422,84556
135423,84557
135424,84558
135425,84559
13543,84560
135430,84561
135431,84562
135435,84563
135436,84564
135437,84565
135438,84566
13544,84567
135441,84568
135442,84569
135443,84570
13545,84571
135451,84572
135452,84573
135455,84574
135456,84575
135457,84576
135458,84577
13546,84578
135465,84579
135466,84580
135467,84581
135468,84582
135469,84583
13547,84584
135470,84585
135473,84586
135474,84587
135475,84588
135476,84589
135478,84590
135479,84591
135480,84592
135481,84593
135482,84594
135483,84595
135486,84596
135487,84597
135488,84598
135489,84599
13549,84600
135490,84601
135491,84602
135494,84603
135495,84604
135496,84605
135497,84606
13550,84607
135500,84608
135501,84609
135502,84610
135503,84611
135505,84612
135507,84613
135508,84614
135509,84615
135510,84616
135511,84617
135512,84618
135513,84619
