POI_id,KG
1113188,70966
1113189,70967
1113190,70968
1113191,70969
1113192,70970
1113193,70971
1113195,70972
1113196,70973
1113197,70974
1113198,70975
1113200,70976
1113204,70977
1113205,70978
1113208,70979
1113209,70980
1113210,70981
1113211,70982
1113212,70983
1113215,70984
1113365,70985
1113366,70986
1113367,70987
1113368,70988
1113370,70989
1113371,70990
1113372,70991
1113373,70992
1113374,70993
1113375,70994
1113376,70995
1113377,70996
1113378,70997
1113379,70998
1113380,70999
1113381,71000
1113420,71001
1113421,71002
1113422,71003
1113424,71004
1113425,71005
1113426,71006
1113502,71007
1113503,71008
1113524,71009
1113526,71010
1113527,71011
1113528,71012
1113529,71013
1113531,71014
1113536,71015
1113537,71016
1113542,71017
1113547,71018
1113548,71019
1113558,71020
1113746,71021
1113747,71022
1113749,71023
1113750,71024
1113752,71025
1113761,71026
1113762,71027
1113763,71028
1113764,71029
1113772,71030
1113773,71031
1113774,71032
1113775,71033
1113776,71034
1113777,71035
1113778,71036
1113779,71037
1113780,71038
1113781,71039
1113783,71040
1113784,71041
1113786,71042
1113787,71043
1113788,71044
1113789,71045
1113790,71046
1113791,71047
1113792,71048
1113793,71049
1113794,71050
1113795,71051
1113796,71052
1113797,71053
1113798,71054
1113799,71055
1113800,71056
1113801,71057
1113802,71058
1113803,71059
1113804,71060
1113805,71061
1113806,71062
1113807,71063
1113808,71064
1113809,71065
1113810,71066
1113811,71067
1113812,71068
1113813,71069
1113814,71070
1113815,71071
1113816,71072
1113817,71073
1113818,71074
1113819,71075
1113820,71076
1113821,71077
1113822,71078
1113823,71079
1113824,71080
1113825,71081
1113826,71082
1113827,71083
1113828,71084
1113829,71085
1113830,71086
1113831,71087
1113832,71088
1113833,71089
1113834,71090
1113835,71091
1113836,71092
1113837,71093
1113838,71094
1113839,71095
1113840,71096
1113841,71097
1113842,71098
1113843,71099
1113844,71100
1113845,71101
1113846,71102
1113847,71103
1113848,71104
1113849,71105
1113850,71106
1113851,71107
1113852,71108
1113853,71109
1113854,71110
1113855,71111
1113856,71112
1113857,71113
1113858,71114
1113859,71115
1113860,71116
1113861,71117
1113862,71118
1113863,71119
1113864,71120
1113865,71121
1113866,71122
1113867,71123
1113868,71124
1113869,71125
1113870,71126
1113871,71127
1113872,71128
1113873,71129
1113874,71130
1113875,71131
1113876,71132
1113877,71133
1113878,71134
1113879,71135
1113880,71136
1113881,71137
1113882,71138
1113883,71139
1113884,71140
1113885,71141
1113886,71142
1113887,71143
1113888,71144
1113889,71145
1113890,71146
1113891,71147
1113892,71148
1113893,71149
1113894,71150
1113895,71151
1113896,71152
1113897,71153
1113898,71154
1113899,71155
1113900,71156
1113901,71157
1113902,71158
1113903,71159
1113904,71160
1113905,71161
1113906,71162
1113907,71163
1113908,71164
1113909,71165
1113910,71166
1113911,71167
1113912,71168
1113913,71169
1113914,71170
1113915,71171
1113916,71172
1113917,71173
1113918,71174
1113919,71175
1113920,71176
1113921,71177
1113922,71178
1113923,71179
1113924,71180
1113925,71181
1113926,71182
1113927,71183
1113928,71184
1113929,71185
1113930,71186
1113931,71187
1113932,71188
1113933,71189
1113934,71190
1113935,71191
1113936,71192
1113937,71193
1113938,71194
1113939,71195
1113940,71196
1113941,71197
1113942,71198
1113943,71199
1113944,71200
1113945,71201
1113946,71202
1113947,71203
1113948,71204
1113949,71205
1113950,71206
1113951,71207
1113952,71208
1113953,71209
1113954,71210
1113955,71211
1113956,71212
1113957,71213
1113958,71214
1113959,71215
1113960,71216
1113961,71217
1113962,71218
1113963,71219
1113964,71220
1113965,71221
1113966,71222
1113967,71223
1113968,71224
1113969,71225
1113970,71226
1113971,71227
1113972,71228
1113973,71229
1113974,71230
1113975,71231
1113976,71232
1113977,71233
1113978,71234
1113979,71235
1113980,71236
1113981,71237
1114035,71238
1114036,71239
1114037,71240
1114038,71241
1114039,71242
1114040,71243
1114042,71244
1114045,71245
1114116,71246
1114218,71247
1114219,71248
1114561,71249
1114563,71250
1114574,71251
1114575,71252
1114579,71253
1114580,71254
1114581,71255
1114584,71256
1114586,71257
1114587,71258
1114589,71259
1114599,71260
1114601,71261
1114602,71262
1114625,71263
1114626,71264
1114723,71265
1114724,71266
1114769,71267
1114770,71268
1114771,71269
1114868,71270
1114869,71271
1114872,71272
1114874,71273
1114877,71274
1114880,71275
1114882,71276
1115084,71277
1115085,71278
1115264,71279
1115392,71280
1115477,71281
1115478,71282
1115479,71283
1115482,71284
1115509,71285
1115510,71286
1115511,71287
1115604,71288
1115606,71289
1115607,71290
1115608,71291
1115609,71292
1115610,71293
1115614,71294
1115617,71295
1115658,71296
1115673,71297
1115674,71298
1115675,71299
1115677,71300
1115679,71301
1115680,71302
1115681,71303
1115682,71304
1115683,71305
1115684,71306
1115685,71307
1115689,71308
1115691,71309
1115694,71310
1115696,71311
1115703,71312
1115706,71313
1115707,71314
1115708,71315
1115710,71316
1116774,71317
1116775,71318
1116806,71319
1116807,71320
1116809,71321
1116811,71322
1116813,71323
1116814,71324
1116905,71325
1117207,71326
1117209,71327
1117213,71328
1117216,71329
1117217,71330
1117219,71331
1117220,71332
1117221,71333
1117233,71334
1117265,71335
1117268,71336
1117271,71337
1117272,71338
1117273,71339
1117274,71340
1117275,71341
1117277,71342
1117279,71343
1117282,71344
1117288,71345
1117292,71346
1117306,71347
1117307,71348
1117308,71349
1117309,71350
1117310,71351
1117311,71352
1117312,71353
1117313,71354
1117322,71355
1117323,71356
1117324,71357
1117325,71358
1117326,71359
1117327,71360
1117328,71361
1117332,71362
1118,71363
1119,71364
1123838,71365
1124,71366
1125,71367
1126,71368
1128,71369
1130542,71370
1130548,71371
1134321,71372
1135677,71373
1135682,71374
1135683,71375
1135684,71376
1135685,71377
1135689,71378
1135692,71379
1135693,71380
1135694,71381
1135695,71382
1135696,71383
1136301,71384
1136637,71385
1136638,71386
1136642,71387
1136645,71388
1137289,71389
1137290,71390
1137291,71391
1137292,71392
1137293,71393
1137294,71394
1137297,71395
1137301,71396
1137303,71397
1137304,71398
1137307,71399
1137311,71400
1137317,71401
1137319,71402
1137321,71403
1137322,71404
1137332,71405
1137333,71406
1140099,71407
1140144,71408
1140184,71409
1140439,71410
1140446,71411
1140853,71412
1141180,71413
1142774,71414
1142832,71415
1142833,71416
1142834,71417
1142835,71418
1142836,71419
1142837,71420
1142838,71421
1142840,71422
1142841,71423
1142842,71424
1143503,71425
1143764,71426
1144413,71427
1144415,71428
1144416,71429
1144679,71430
1144816,71431
1144817,71432
1144818,71433
1144819,71434
1144820,71435
1144830,71436
1145072,71437
1145880,71438
1145881,71439
1145883,71440
1145886,71441
1145887,71442
1145888,71443
1145891,71444
1145892,71445
1145893,71446
1145894,71447
1145895,71448
1145896,71449
1145897,71450
1145898,71451
1145899,71452
1145900,71453
1145901,71454
1145902,71455
1145903,71456
1145909,71457
1145910,71458
1145911,71459
1145912,71460
1145913,71461
1145914,71462
1145915,71463
1145916,71464
1145917,71465
1145918,71466
1145919,71467
1145920,71468
1145921,71469
1145922,71470
1145923,71471
1145924,71472
1145929,71473
1145930,71474
1145931,71475
1145932,71476
1145933,71477
1145934,71478
1145935,71479
1145937,71480
1145941,71481
1145949,71482
1145950,71483
1145952,71484
1145953,71485
1145966,71486
1145967,71487
1145968,71488
1146388,71489
1146389,71490
1146390,71491
1146392,71492
1146393,71493
1146394,71494
1146395,71495
1146399,71496
1146400,71497
1146401,71498
1146402,71499
1146431,71500
1146435,71501
1146436,71502
1146437,71503
1146438,71504
1146439,71505
1146440,71506
1146441,71507
1146442,71508
1146444,71509
1146532,71510
1146533,71511
1146534,71512
1146535,71513
1146536,71514
1146537,71515
1146540,71516
1146546,71517
1146547,71518
1146548,71519
1146549,71520
1146554,71521
1146555,71522
1146556,71523
1146557,71524
1146558,71525
1146559,71526
1146560,71527
1146561,71528
1146562,71529
1146563,71530
1146570,71531
1146571,71532
1146572,71533
1146573,71534
1146574,71535
1146575,71536
1146576,71537
1146578,71538
1146680,71539
1146681,71540
1146682,71541
1146683,71542
1146684,71543
1146685,71544
1146687,71545
1146688,71546
1146689,71547
1146691,71548
1146692,71549
1146693,71550
1147029,71551
1147030,71552
1147060,71553
1147061,71554
1147062,71555
1147063,71556
1147064,71557
1147065,71558
1147067,71559
1147068,71560
1147226,71561
1147227,71562
1147228,71563
1147272,71564
1147375,71565
1147376,71566
1147377,71567
1147378,71568
1147379,71569
1147405,71570
1147529,71571
1148153,71572
1148154,71573
1148155,71574
1148156,71575
1148157,71576
1148159,71577
1148160,71578
1148161,71579
1148162,71580
1148163,71581
1148164,71582
1148165,71583
1148166,71584
1148167,71585
1148168,71586
1148169,71587
1148170,71588
1148252,71589
1148271,71590
1148367,71591
1148477,71592
1148478,71593
1148479,71594
1148480,71595
1148481,71596
1148482,71597
1148483,71598
1148484,71599
1148485,71600
1148588,71601
1148589,71602
1148590,71603
1148591,71604
1148592,71605
1148621,71606
1148622,71607
1148623,71608
1148624,71609
1148625,71610
1148626,71611
1148627,71612
1148629,71613
1148636,71614
1148637,71615
1148638,71616
1148639,71617
1148640,71618
1148641,71619
1148642,71620
1148644,71621
1148645,71622
1148646,71623
1148647,71624
1148648,71625
1148669,71626
1148670,71627
1148671,71628
1148672,71629
1148673,71630
1148674,71631
1148675,71632
1148676,71633
1148677,71634
1148678,71635
1148679,71636
1148680,71637
1148681,71638
1148682,71639
1148683,71640
1148684,71641
1148685,71642
1148686,71643
1148689,71644
1148691,71645
1148692,71646
1148693,71647
1148695,71648
1148697,71649
1148698,71650
1148699,71651
1148700,71652
1148701,71653
1148702,71654
1149559,71655
1149560,71656
1149561,71657
115,71658
11501,71659
1150434,71660
1150435,71661
1150436,71662
1150438,71663
1150536,71664
1150537,71665
1150538,71666
1150539,71667
1150540,71668
1150675,71669
1150676,71670
1150677,71671
1150678,71672
1150679,71673
1150680,71674
1150683,71675
1150684,71676
1150686,71677
1150687,71678
1150689,71679
1150690,71680
1150691,71681
1150692,71682
1150693,71683
1150694,71684
1150695,71685
1150696,71686
1150697,71687
1150698,71688
1150699,71689
1150700,71690
1150701,71691
1150702,71692
1150703,71693
1150704,71694
1150705,71695
1150707,71696
1150708,71697
1150709,71698
1150710,71699
1150711,71700
1150712,71701
1150728,71702
1150729,71703
1151009,71704
1151010,71705
1151011,71706
1151012,71707
1151013,71708
1151455,71709
1151456,71710
1151457,71711
1151458,71712
1151459,71713
1151460,71714
1151461,71715
1151462,71716
1151463,71717
1151464,71718
1151465,71719
1151466,71720
1151467,71721
1151468,71722
1151470,71723
1151471,71724
1151472,71725
1151473,71726
1151474,71727
1151475,71728
1151477,71729
1151478,71730
1151479,71731
1151480,71732
1151481,71733
1151482,71734
1151491,71735
1151492,71736
1151493,71737
1151494,71738
1151495,71739
1151496,71740
1151497,71741
1151498,71742
1151499,71743
1151500,71744
1151501,71745
1151502,71746
1151503,71747
1151504,71748
1151505,71749
1151506,71750
1151507,71751
1151508,71752
1151509,71753
1151510,71754
1151511,71755
1151515,71756
1151516,71757
1151518,71758
1151519,71759
1151521,71760
1151522,71761
1151523,71762
1151524,71763
1151525,71764
1151526,71765
1151527,71766
1151528,71767
1151529,71768
1151530,71769
1151531,71770
1151532,71771
1151533,71772
1151534,71773
1151536,71774
1151539,71775
1151540,71776
1151541,71777
1151542,71778
1151547,71779
1151548,71780
1151549,71781
1151550,71782
1151551,71783
1151552,71784
1151553,71785
1151554,71786
1151555,71787
1151556,71788
1151580,71789
1151582,71790
1151583,71791
1151584,71792
1151627,71793
1151628,71794
1151629,71795
1151630,71796
1151631,71797
1151632,71798
1151687,71799
1151688,71800
1151689,71801
1151692,71802
1151694,71803
1151695,71804
1151696,71805
1151698,71806
1151699,71807
1151700,71808
1151701,71809
1151702,71810
1151703,71811
1151704,71812
1151705,71813
1151706,71814
1151707,71815
1151708,71816
1151709,71817
1151710,71818
1151711,71819
1151712,71820
1151715,71821
1151716,71822
1151717,71823
1151719,71824
1151720,71825
1151721,71826
1151722,71827
1151724,71828
1151725,71829
1151726,71830
1151727,71831
1151728,71832
1151729,71833
1151730,71834
1151731,71835
1151732,71836
1151733,71837
1151734,71838
1151735,71839
1151736,71840
1151737,71841
1151738,71842
1151739,71843
1151740,71844
1151741,71845
1151742,71846
1151743,71847
1151744,71848
1151745,71849
1151746,71850
1151747,71851
1151748,71852
1151749,71853
1151750,71854
1151751,71855
1151752,71856
1151753,71857
1151754,71858
1151755,71859
1151756,71860
1151757,71861
1151758,71862
1151759,71863
1151760,71864
1151761,71865
1151762,71866
1151763,71867
1151764,71868
1151765,71869
1151766,71870
1151767,71871
1151769,71872
1151770,71873
1151771,71874
1151772,71875
1151773,71876
1151774,71877
1151775,71878
1151776,71879
1151778,71880
1151779,71881
1151780,71882
1151781,71883
1151782,71884
1151783,71885
1151784,71886
1151785,71887
1151786,71888
1151787,71889
1151788,71890
1151789,71891
1151790,71892
1151791,71893
1151792,71894
1151793,71895
1151794,71896
1151795,71897
1151796,71898
1151797,71899
1151798,71900
1151799,71901
1151800,71902
1151801,71903
1151802,71904
1151803,71905
1151804,71906
1151805,71907
1151806,71908
1151807,71909
1151808,71910
1151809,71911
1151810,71912
1151811,71913
1151812,71914
1151813,71915
1151814,71916
1151815,71917
1151816,71918
1151817,71919
1151818,71920
1151819,71921
1151820,71922
1151821,71923
1151822,71924
1151823,71925
1151824,71926
1151825,71927
1151826,71928
1151827,71929
1151828,71930
1151829,71931
1151830,71932
1151831,71933
1151832,71934
1151833,71935
1151834,71936
1151835,71937
1151836,71938
1151837,71939
1151838,71940
1151839,71941
1151840,71942
1151841,71943
1151842,71944
1151843,71945
1151844,71946
1151845,71947
1151846,71948
1151847,71949
1151848,71950
1151849,71951
1151850,71952
1151851,71953
1151852,71954
1151853,71955
1151854,71956
1151855,71957
1151856,71958
1151857,71959
1151858,71960
1151859,71961
1151860,71962
1151861,71963
1151862,71964
1151863,71965
1151864,71966
1151865,71967
1151866,71968
1151867,71969
1151868,71970
1151869,71971
1151870,71972
1151871,71973
1151872,71974
1151873,71975
1151874,71976
1151875,71977
1151876,71978
1151877,71979
1151878,71980
1151879,71981
1151880,71982
1151881,71983
1151882,71984
1151883,71985
1151884,71986
1151885,71987
1151886,71988
1151887,71989
1151888,71990
1151889,71991
1151890,71992
1151891,71993
1151892,71994
1151893,71995
1151894,71996
1151895,71997
1151896,71998
1151897,71999
1151898,72000
1151899,72001
1151900,72002
1151901,72003
1151902,72004
1151903,72005
1151904,72006
1151905,72007
1151906,72008
1151907,72009
1151908,72010
1151909,72011
1151910,72012
1151911,72013
1151912,72014
1151913,72015
1151914,72016
1151915,72017
1151916,72018
1151917,72019
1151918,72020
1151919,72021
1151920,72022
1151921,72023
1151922,72024
1151923,72025
1151924,72026
1151925,72027
1151926,72028
1151927,72029
1151928,72030
1151929,72031
1151930,72032
1151931,72033
1151932,72034
1151933,72035
1151934,72036
1151935,72037
1151936,72038
1151937,72039
1151938,72040
1151939,72041
1151940,72042
1151941,72043
1151942,72044
1151943,72045
1151944,72046
1151945,72047
1151946,72048
1151947,72049
1151948,72050
1151949,72051
1151950,72052
1151951,72053
1151952,72054
1151953,72055
1151954,72056
1151955,72057
1151956,72058
1151957,72059
1151958,72060
1151959,72061
1151960,72062
1151961,72063
1151962,72064
1151963,72065
1151964,72066
1151965,72067
1151966,72068
1151967,72069
1151968,72070
1151969,72071
1151970,72072
1151971,72073
1151972,72074
1151973,72075
1151974,72076
1151975,72077
1151976,72078
1151977,72079
1151978,72080
1151979,72081
1151980,72082
1151981,72083
1151982,72084
1151983,72085
1151984,72086
1151985,72087
1151986,72088
1151987,72089
1151988,72090
1151989,72091
1151990,72092
1151991,72093
1151992,72094
1151993,72095
1151994,72096
1151995,72097
1151996,72098
1151997,72099
1151998,72100
1151999,72101
1152000,72102
1152001,72103
1152002,72104
1152003,72105
1152004,72106
1152005,72107
1152006,72108
1152007,72109
1152008,72110
1152009,72111
1152010,72112
1152011,72113
1152012,72114
1152013,72115
1152014,72116
1152015,72117
1152016,72118
1152017,72119
1152018,72120
1152019,72121
1152020,72122
1152021,72123
1152022,72124
1152023,72125
1152024,72126
1152025,72127
1152026,72128
1152027,72129
1152028,72130
1152029,72131
1152030,72132
1152031,72133
1152032,72134
1152033,72135
1152034,72136
1152035,72137
1152036,72138
1152037,72139
1152038,72140
1152039,72141
1152040,72142
1152041,72143
1152042,72144
1152043,72145
1152044,72146
1152045,72147
1152046,72148
1152047,72149
1152048,72150
1152049,72151
1152050,72152
1152051,72153
1152052,72154
1152053,72155
1152054,72156
1152055,72157
1152056,72158
1152057,72159
1152058,72160
1152059,72161
1152060,72162
1152063,72163
1152064,72164
1152065,72165
1152066,72166
1152067,72167
1152068,72168
1152069,72169
1152070,72170
1152071,72171
1152072,72172
1152073,72173
1152074,72174
1152075,72175
1152076,72176
1152077,72177
1152078,72178
1152079,72179
1152080,72180
1152081,72181
1152082,72182
1152083,72183
1152084,72184
1152085,72185
1152086,72186
1152087,72187
1152088,72188
1152089,72189
1152090,72190
1152091,72191
1152092,72192
1152093,72193
1152094,72194
1152095,72195
1152096,72196
1152097,72197
1152098,72198
1152099,72199
1152100,72200
1152101,72201
1152102,72202
1152103,72203
1152104,72204
1152105,72205
1152106,72206
1152107,72207
1152108,72208
1152109,72209
1152111,72210
1152112,72211
1152113,72212
1152114,72213
1152115,72214
1152116,72215
1152117,72216
1152118,72217
1152120,72218
1152122,72219
1152123,72220
1152124,72221
1152127,72222
1152128,72223
1152129,72224
1152130,72225
1152131,72226
1152133,72227
1152134,72228
1152135,72229
1152137,72230
1152138,72231
1152139,72232
1152140,72233
1152141,72234
1152142,72235
1152143,72236
1152147,72237
1152149,72238
1152151,72239
1152152,72240
1152156,72241
1152157,72242
1152158,72243
1152159,72244
1152161,72245
1152162,72246
1152163,72247
1152164,72248
1152166,72249
1152167,72250
1152168,72251
1152169,72252
1152174,72253
1152175,72254
1152176,72255
1152177,72256
1152178,72257
1152179,72258
1152180,72259
1152181,72260
1152182,72261
1152183,72262
1152184,72263
1152187,72264
1152189,72265
1152191,72266
1152192,72267
1152193,72268
1152194,72269
1152195,72270
1152196,72271
1152197,72272
1152198,72273
1152199,72274
1152200,72275
1152201,72276
1152202,72277
1152203,72278
1152204,72279
1152205,72280
1152206,72281
1152207,72282
1152208,72283
1152209,72284
1152210,72285
1152211,72286
1152212,72287
1152213,72288
1152214,72289
1152215,72290
1152216,72291
1152217,72292
1152218,72293
1152219,72294
1152220,72295
1152221,72296
1152222,72297
1152223,72298
1152224,72299
1152225,72300
1152226,72301
1152227,72302
1152228,72303
1152229,72304
1152230,72305
1152231,72306
1152232,72307
1152233,72308
1152234,72309
1152235,72310
1152236,72311
1152237,72312
1152238,72313
1152239,72314
1152240,72315
1152241,72316
1152242,72317
1152243,72318
1152244,72319
1152245,72320
1152246,72321
1152247,72322
1152248,72323
1152249,72324
1152252,72325
1152253,72326
1152265,72327
1152266,72328
1152267,72329
1152268,72330
1152269,72331
1152270,72332
1152271,72333
1152272,72334
1152273,72335
1152274,72336
1152275,72337
1152276,72338
1152277,72339
1152278,72340
1152279,72341
1152280,72342
1152281,72343
1152282,72344
1152283,72345
1152284,72346
1152285,72347
1152286,72348
1152287,72349
1152288,72350
1152289,72351
1152290,72352
1152291,72353
1152292,72354
1152293,72355
1152294,72356
1152295,72357
1152296,72358
1152297,72359
1152298,72360
1152299,72361
1152300,72362
1152301,72363
1152302,72364
1152303,72365
1152304,72366
1152305,72367
1152306,72368
1152307,72369
1152308,72370
1152309,72371
1152310,72372
1152311,72373
1152312,72374
1152313,72375
1152314,72376
1152315,72377
1152316,72378
1152317,72379
1152318,72380
1152319,72381
1152320,72382
1152321,72383
1152322,72384
1152323,72385
1152324,72386
1152325,72387
1152326,72388
1152327,72389
1152328,72390
1152329,72391
1152330,72392
1152331,72393
1152332,72394
1152333,72395
1152334,72396
1152335,72397
1152336,72398
1152337,72399
1152338,72400
1152339,72401
1152340,72402
1152341,72403
1152342,72404
1152343,72405
1152344,72406
1152345,72407
1152346,72408
1152347,72409
1152348,72410
1152349,72411
1152350,72412
1152351,72413
1152352,72414
1152353,72415
1152354,72416
1152355,72417
1152356,72418
1152357,72419
1152358,72420
1152359,72421
1152360,72422
1152361,72423
1152362,72424
1152363,72425
1152364,72426
1152365,72427
1152366,72428
1152367,72429
1152368,72430
1152369,72431
1152370,72432
1152371,72433
1152372,72434
1152373,72435
1152374,72436
1152375,72437
1152376,72438
1152377,72439
1152378,72440
1152379,72441
1152380,72442
1152381,72443
1152382,72444
1152383,72445
1152384,72446
1152385,72447
1152386,72448
1152387,72449
1152388,72450
1152389,72451
1152390,72452
1152391,72453
1152392,72454
1152393,72455
1152394,72456
1152395,72457
1152396,72458
1152397,72459
1152398,72460
1152399,72461
1152400,72462
1152401,72463
1152402,72464
1152403,72465
1152404,72466
1152405,72467
1152406,72468
1152407,72469
1152408,72470
1152409,72471
1152410,72472
1152411,72473
1152412,72474
1152413,72475
1152414,72476
1152415,72477
1152416,72478
1152417,72479
1152418,72480
1152419,72481
1152420,72482
1152421,72483
1152422,72484
1152423,72485
1152424,72486
1152425,72487
1152426,72488
1152427,72489
1152428,72490
1152429,72491
1152430,72492
1152431,72493
1152432,72494
1152433,72495
1152434,72496
1152435,72497
1152436,72498
1152437,72499
1152438,72500
1152439,72501
1152440,72502
1152441,72503
1152442,72504
1152443,72505
1152444,72506
1152445,72507
1152446,72508
1152447,72509
1152448,72510
1152449,72511
1152450,72512
1152451,72513
1152452,72514
1152453,72515
1152454,72516
1152455,72517
1152456,72518
1152457,72519
1152458,72520
1152459,72521
1152460,72522
1152461,72523
1152462,72524
1152463,72525
1152464,72526
1152465,72527
1152466,72528
1152467,72529
1152468,72530
1152469,72531
1152470,72532
1152471,72533
1152472,72534
1152473,72535
1152476,72536
1152477,72537
1152478,72538
1152479,72539
1152480,72540
1152481,72541
1152482,72542
1152483,72543
1152484,72544
1152485,72545
1152488,72546
1152489,72547
1152493,72548
1152494,72549
1152495,72550
1152496,72551
1152497,72552
1152498,72553
1152499,72554
1152500,72555
1152501,72556
1152502,72557
1152503,72558
1152504,72559
1152505,72560
1152534,72561
1152535,72562
1152536,72563
1152537,72564
1152538,72565
1152539,72566
1152540,72567
1152541,72568
1152542,72569
1152543,72570
1152544,72571
1152545,72572
1152546,72573
1152547,72574
1152548,72575
1152549,72576
1152550,72577
1152551,72578
1152552,72579
1152553,72580
1152554,72581
1152555,72582
1152556,72583
1152557,72584
1152558,72585
1152559,72586
1152560,72587
1152561,72588
1152562,72589
1152563,72590
1152564,72591
1152565,72592
1152566,72593
1152567,72594
1152568,72595
1152569,72596
1152570,72597
1152571,72598
1152572,72599
1152573,72600
1152574,72601
1152575,72602
1152576,72603
1152577,72604
1152578,72605
1152579,72606
1152580,72607
1152581,72608
1152582,72609
1152583,72610
1152584,72611
1152585,72612
1152586,72613
1152587,72614
1152588,72615
1152589,72616
1152590,72617
1152591,72618
1152592,72619
1152593,72620
1152594,72621
1152595,72622
1152596,72623
1152597,72624
1152598,72625
1152599,72626
1152600,72627
1152601,72628
1152602,72629
1152603,72630
1152604,72631
1152605,72632
1152606,72633
1152607,72634
1152608,72635
1152609,72636
1152610,72637
1152611,72638
1152612,72639
1152613,72640
1152614,72641
1152615,72642
1152616,72643
1152617,72644
1152618,72645
1152619,72646
1152620,72647
1152621,72648
1152622,72649
1152623,72650
1152624,72651
1152625,72652
1152626,72653
1152627,72654
1152628,72655
1152629,72656
1152630,72657
1152631,72658
1152632,72659
1152633,72660
1152634,72661
1152635,72662
1152636,72663
1152637,72664
1152638,72665
1152639,72666
1152640,72667
1152641,72668
1152642,72669
1152643,72670
1152644,72671
1152645,72672
1152646,72673
1152647,72674
1152648,72675
1152649,72676
1152650,72677
1152651,72678
1152652,72679
1152653,72680
1152756,72681
1152757,72682
1152759,72683
1152760,72684
1152761,72685
1152762,72686
1152763,72687
1152764,72688
1152765,72689
1152766,72690
1152767,72691
1152768,72692
1152769,72693
1152770,72694
1152771,72695
1152772,72696
1152773,72697
1152774,72698
1152775,72699
1152776,72700
1152777,72701
1152778,72702
1152779,72703
1152780,72704
1152781,72705
1152782,72706
1152783,72707
1152784,72708
1152785,72709
1152786,72710
1152787,72711
1152788,72712
1152789,72713
1152790,72714
1152791,72715
1152792,72716
1152793,72717
1152794,72718
1152795,72719
1152796,72720
1152797,72721
1152798,72722
1152799,72723
1152800,72724
1152801,72725
1152802,72726
1152803,72727
1152804,72728
1152805,72729
1152806,72730
1152807,72731
1152808,72732
1152809,72733
1152810,72734
1152811,72735
1152812,72736
1152813,72737
1152814,72738
1152815,72739
1152816,72740
1152817,72741
1152818,72742
1152819,72743
1152820,72744
1152821,72745
1152822,72746
1152823,72747
1152824,72748
1152825,72749
1152826,72750
1152827,72751
1152828,72752
1152829,72753
1152830,72754
1152831,72755
1152832,72756
1152833,72757
1152834,72758
1152835,72759
1152836,72760
1152837,72761
1152838,72762
1152839,72763
1152840,72764
1152841,72765
1152842,72766
1152843,72767
1152844,72768
1152845,72769
1152846,72770
1152847,72771
1152848,72772
1152849,72773
1152850,72774
1152851,72775
1152852,72776
1152853,72777
1152854,72778
1152855,72779
1152856,72780
1152857,72781
1152858,72782
1152859,72783
1152860,72784
1152861,72785
1152862,72786
1152863,72787
1152864,72788
1152865,72789
1152866,72790
1152867,72791
1152868,72792
1152869,72793
1152870,72794
1152871,72795
1152872,72796
1152873,72797
1152874,72798
1152875,72799
1152876,72800
1152877,72801
1152878,72802
1152879,72803
1152880,72804
1152881,72805
1152882,72806
1152883,72807
1152884,72808
1152885,72809
1152886,72810
1152887,72811
1152888,72812
1152889,72813
1152890,72814
1152891,72815
1152892,72816
1152893,72817
1152894,72818
1152895,72819
1152896,72820
1152897,72821
1152898,72822
1152899,72823
1152900,72824
1152901,72825
1152902,72826
1152903,72827
1152904,72828
1152905,72829
1152906,72830
1152907,72831
1152908,72832
1152909,72833
1152910,72834
1152911,72835
1152912,72836
1152913,72837
1152914,72838
1152915,72839
1152916,72840
1152917,72841
1152918,72842
1152919,72843
1152920,72844
1152921,72845
1152922,72846
1152923,72847
1152924,72848
1152925,72849
1152926,72850
1152927,72851
1152928,72852
1152929,72853
1152930,72854
1152931,72855
1152932,72856
1152933,72857
1152934,72858
1152935,72859
1152936,72860
1152937,72861
1152938,72862
1152942,72863
1152943,72864
1152944,72865
1152945,72866
1152946,72867
1152947,72868
1152948,72869
1152949,72870
1152950,72871
1152951,72872
1152952,72873
1152953,72874
1152954,72875
1152955,72876
1152956,72877
1152957,72878
1152958,72879
1152959,72880
1152960,72881
1152961,72882
1152962,72883
1152963,72884
1152964,72885
1152965,72886
1152966,72887
1152967,72888
1152968,72889
1152969,72890
1152970,72891
1152971,72892
1152972,72893
1152973,72894
1152974,72895
1152975,72896
1152976,72897
1152977,72898
1152978,72899
1152979,72900
1152980,72901
1152981,72902
1152982,72903
1152983,72904
1152984,72905
1152985,72906
1152986,72907
1152987,72908
1152988,72909
1152989,72910
1152990,72911
1152991,72912
1152992,72913
1152993,72914
1152994,72915
1152995,72916
1152996,72917
1152997,72918
1152998,72919
1152999,72920
1153000,72921
1153001,72922
1153002,72923
1153003,72924
1153004,72925
1153005,72926
1153006,72927
1153007,72928
1153008,72929
1153009,72930
1153010,72931
1153011,72932
1153012,72933
1153013,72934
1153014,72935
1153015,72936
1153016,72937
1153017,72938
1153018,72939
1153019,72940
1153020,72941
1153021,72942
1153022,72943
1153023,72944
1153024,72945
1153025,72946
1153026,72947
1153027,72948
1153028,72949
1153029,72950
1153030,72951
1153031,72952
1153032,72953
1153033,72954
1153034,72955
1153035,72956
1153036,72957
1153037,72958
1153038,72959
1153039,72960
1153040,72961
1153041,72962
1153042,72963
1153043,72964
1153044,72965
