POI_id,KG
311947,41314
311948,41315
311949,41316
311950,41317
311952,41318
311953,41319
311954,41320
311955,41321
311956,41322
311957,41323
311958,41324
311959,41325
311960,41326
311961,41327
311962,41328
311963,41329
311964,41330
311965,41331
311966,41332
311967,41333
311969,41334
311970,41335
311971,41336
311972,41337
311973,41338
311974,41339
311975,41340
311976,41341
311977,41342
311978,41343
311979,41344
311980,41345
311981,41346
311982,41347
311983,41348
311984,41349
311985,41350
311986,41351
311987,41352
311988,41353
311989,41354
311990,41355
311992,41356
311993,41357
311994,41358
311995,41359
3120,41360
312000,41361
312030,41362
312113,41363
312119,41364
312128,41365
312132,41366
312135,41367
312137,41368
312138,41369
312139,41370
312140,41371
312143,41372
312144,41373
312145,41374
312146,41375
312150,41376
312151,41377
312152,41378
312157,41379
312160,41380
312162,41381
312164,41382
312168,41383
312170,41384
312174,41385
312177,41386
312179,41387
312183,41388
312185,41389
312186,41390
312187,41391
312188,41392
312191,41393
312209,41394
312211,41395
312222,41396
312223,41397
312231,41398
312246,41399
312248,41400
312254,41401
312256,41402
312259,41403
312262,41404
312267,41405
312269,41406
312273,41407
312275,41408
312282,41409
312283,41410
312291,41411
312297,41412
312300,41413
312305,41414
312308,41415
312309,41416
312311,41417
312314,41418
312317,41419
312321,41420
312323,41421
312324,41422
312325,41423
312329,41424
312330,41425
312331,41426
312332,41427
312335,41428
312338,41429
312339,41430
312342,41431
312343,41432
312344,41433
312346,41434
312347,41435
312348,41436
312350,41437
312353,41438
312355,41439
312357,41440
312358,41441
312360,41442
312361,41443
312364,41444
312367,41445
312369,41446
312371,41447
312375,41448
312378,41449
312379,41450
312381,41451
312383,41452
312384,41453
312386,41454
312387,41455
312388,41456
31239,41457
312392,41458
312393,41459
312394,41460
312398,41461
3124,41462
312400,41463
312401,41464
312403,41465
312404,41466
312406,41467
312407,41468
312410,41469
312434,41470
312439,41471
312440,41472
312442,41473
312443,41474
312445,41475
312448,41476
312452,41477
312453,41478
312456,41479
312457,41480
312460,41481
312463,41482
312466,41483
312468,41484
312470,41485
312472,41486
312476,41487
312478,41488
312480,41489
312482,41490
312484,41491
312489,41492
312491,41493
312494,41494
312496,41495
312498,41496
3125,41497
312500,41498
312501,41499
312503,41500
312505,41501
312506,41502
312507,41503
312508,41504
312510,41505
312511,41506
312513,41507
312515,41508
312517,41509
312518,41510
312521,41511
312522,41512
312524,41513
312527,41514
312529,41515
312530,41516
312531,41517
312534,41518
312535,41519
312537,41520
312539,41521
312540,41522
312542,41523
312543,41524
312544,41525
312547,41526
312548,41527
312549,41528
312551,41529
312553,41530
312554,41531
312556,41532
312558,41533
312560,41534
312562,41535
312565,41536
312567,41537
312568,41538
312570,41539
312573,41540
312574,41541
312575,41542
312576,41543
312577,41544
312581,41545
312582,41546
312583,41547
312584,41548
312586,41549
312587,41550
312589,41551
312590,41552
312591,41553
312593,41554
312595,41555
312597,41556
312598,41557
312599,41558
312602,41559
312603,41560
312604,41561
312607,41562
312610,41563
312611,41564
312612,41565
312614,41566
312616,41567
312618,41568
312620,41569
312621,41570
312622,41571
312623,41572
312626,41573
312628,41574
312629,41575
312630,41576
312632,41577
312634,41578
312635,41579
312637,41580
312639,41581
312640,41582
312642,41583
312644,41584
312646,41585
312647,41586
312649,41587
312650,41588
312651,41589
312653,41590
312654,41591
312655,41592
312657,41593
312658,41594
312661,41595
312663,41596
312664,41597
312665,41598
312666,41599
312688,41600
3127,41601
312700,41602
312705,41603
312708,41604
312713,41605
312716,41606
312723,41607
312724,41608
312728,41609
312731,41610
312733,41611
312735,41612
312738,41613
312739,41614
312740,41615
312741,41616
312742,41617
312744,41618
312746,41619
312747,41620
312749,41621
312750,41622
312751,41623
312758,41624
312759,41625
312761,41626
312763,41627
312765,41628
312766,41629
312768,41630
312769,41631
312770,41632
312772,41633
312773,41634
312775,41635
312777,41636
312778,41637
312779,41638
312780,41639
312782,41640
312785,41641
312787,41642
312789,41643
312790,41644
312791,41645
312792,41646
312793,41647
312794,41648
312796,41649
312799,41650
3128,41651
312800,41652
312801,41653
312803,41654
312805,41655
312807,41656
312808,41657
312810,41658
312811,41659
312814,41660
312816,41661
312817,41662
312818,41663
312820,41664
312821,41665
312823,41666
312825,41667
312826,41668
312827,41669
312829,41670
312830,41671
312832,41672
312835,41673
312838,41674
312841,41675
312843,41676
312845,41677
312846,41678
312848,41679
312849,41680
312851,41681
312853,41682
312855,41683
312857,41684
312859,41685
312860,41686
312861,41687
312862,41688
312864,41689
312865,41690
312866,41691
312868,41692
312869,41693
312870,41694
312871,41695
312873,41696
312875,41697
312878,41698
312879,41699
312880,41700
312882,41701
312884,41702
312887,41703
312889,41704
312890,41705
312892,41706
312894,41707
312896,41708
312899,41709
3129,41710
312900,41711
312901,41712
312902,41713
312905,41714
312906,41715
312908,41716
312909,41717
312910,41718
312912,41719
312914,41720
312916,41721
312917,41722
312918,41723
312919,41724
312922,41725
312924,41726
312925,41727
312929,41728
312931,41729
312932,41730
312936,41731
312937,41732
312938,41733
312939,41734
312940,41735
312941,41736
312944,41737
312945,41738
312946,41739
312947,41740
312949,41741
312952,41742
312953,41743
312956,41744
312958,41745
312960,41746
312961,41747
312962,41748
312963,41749
312965,41750
312967,41751
312968,41752
312970,41753
312971,41754
312972,41755
312973,41756
312975,41757
312976,41758
312977,41759
312979,41760
312981,41761
312983,41762
312984,41763
312987,41764
312989,41765
312990,41766
312993,41767
312994,41768
312996,41769
312998,41770
313,41771
3130,41772
313003,41773
313008,41774
313010,41775
313011,41776
313013,41777
313027,41778
313028,41779
313029,41780
313030,41781
313031,41782
313034,41783
313035,41784
313036,41785
313037,41786
313040,41787
313041,41788
313043,41789
313044,41790
313045,41791
313047,41792
313049,41793
313051,41794
313052,41795
313054,41796
313055,41797
313056,41798
313058,41799
313059,41800
313061,41801
313062,41802
313064,41803
313067,41804
313069,41805
313071,41806
313072,41807
313075,41808
313078,41809
313080,41810
313081,41811
313082,41812
313083,41813
313085,41814
313087,41815
313088,41816
313089,41817
313090,41818
313092,41819
313094,41820
313095,41821
313096,41822
313098,41823
313099,41824
313100,41825
313102,41826
313103,41827
313104,41828
313106,41829
313107,41830
313108,41831
313110,41832
313113,41833
313115,41834
313117,41835
313118,41836
313119,41837
313121,41838
313122,41839
313124,41840
313125,41841
313126,41842
313127,41843
313129,41844
313130,41845
313131,41846
313132,41847
313133,41848
313136,41849
313137,41850
313138,41851
313139,41852
313140,41853
313141,41854
313142,41855
313143,41856
313144,41857
313145,41858
313147,41859
313149,41860
313150,41861
313151,41862
313152,41863
313154,41864
313155,41865
313156,41866
313157,41867
313158,41868
313162,41869
313163,41870
313164,41871
313165,41872
313166,41873
313168,41874
313169,41875
313170,41876
313171,41877
313172,41878
313173,41879
313175,41880
313176,41881
313178,41882
313179,41883
313180,41884
313181,41885
313182,41886
313183,41887
313184,41888
313185,41889
313186,41890
313187,41891
313188,41892
313190,41893
313191,41894
313192,41895
313193,41896
313194,41897
313195,41898
313196,41899
313198,41900
3132,41901
313200,41902
313201,41903
313202,41904
313203,41905
313205,41906
313206,41907
313207,41908
313208,41909
313210,41910
313211,41911
313212,41912
313213,41913
313214,41914
313215,41915
313216,41916
313217,41917
313218,41918
313219,41919
313220,41920
313223,41921
313225,41922
313226,41923
313227,41924
313228,41925
313229,41926
313230,41927
313231,41928
313232,41929
313233,41930
313234,41931
313237,41932
313239,41933
313240,41934
313241,41935
313242,41936
313243,41937
313244,41938
313245,41939
313246,41940
313247,41941
313249,41942
313250,41943
313251,41944
313252,41945
313254,41946
313257,41947
313258,41948
313259,41949
313260,41950
313261,41951
313262,41952
313263,41953
313264,41954
313266,41955
313267,41956
313273,41957
313274,41958
313277,41959
313281,41960
313285,41961
313286,41962
313289,41963
313293,41964
313295,41965
313296,41966
313298,41967
313299,41968
3133,41969
313303,41970
313304,41971
313309,41972
313310,41973
313311,41974
313312,41975
313313,41976
313314,41977
313318,41978
313319,41979
313321,41980
313325,41981
313326,41982
313328,41983
313329,41984
313331,41985
313332,41986
313333,41987
313336,41988
313337,41989
313338,41990
313340,41991
313341,41992
313342,41993
313343,41994
313344,41995
313345,41996
313346,41997
313348,41998
313349,41999
313350,42000
313351,42001
313353,42002
313354,42003
313355,42004
313356,42005
313357,42006
313358,42007
313359,42008
313360,42009
313361,42010
313362,42011
313363,42012
313365,42013
313366,42014
313368,42015
313369,42016
313373,42017
313375,42018
313376,42019
313378,42020
313379,42021
313381,42022
313383,42023
313384,42024
313387,42025
313388,42026
313389,42027
313390,42028
313392,42029
313393,42030
313394,42031
313395,42032
313397,42033
313398,42034
313399,42035
3134,42036
313402,42037
313403,42038
313404,42039
313405,42040
313408,42041
313409,42042
313410,42043
313411,42044
313414,42045
313415,42046
313416,42047
313421,42048
313422,42049
313426,42050
313428,42051
313430,42052
313431,42053
313433,42054
313434,42055
313435,42056
313438,42057
313439,42058
313440,42059
313443,42060
313444,42061
313446,42062
313449,42063
313450,42064
313451,42065
313453,42066
313454,42067
313456,42068
313457,42069
313458,42070
313459,42071
313462,42072
313467,42073
313469,42074
313470,42075
313472,42076
313473,42077
313474,42078
313475,42079
313479,42080
313480,42081
313481,42082
313482,42083
313483,42084
313485,42085
313489,42086
313490,42087
313493,42088
313494,42089
313498,42090
313499,42091
3135,42092
313503,42093
313504,42094
313506,42095
313508,42096
313511,42097
313512,42098
313513,42099
313516,42100
313518,42101
313519,42102
313520,42103
313521,42104
313522,42105
313523,42106
313524,42107
313528,42108
313529,42109
313530,42110
313532,42111
313534,42112
313535,42113
313536,42114
313540,42115
313541,42116
313544,42117
313546,42118
313547,42119
313548,42120
313550,42121
313552,42122
313553,42123
313554,42124
313555,42125
313557,42126
313559,42127
313560,42128
313561,42129
313562,42130
313563,42131
313564,42132
313566,42133
313569,42134
313571,42135
313572,42136
313574,42137
313576,42138
313578,42139
313579,42140
313580,42141
313581,42142
313584,42143
313586,42144
313587,42145
313588,42146
313590,42147
313591,42148
313592,42149
313593,42150
313594,42151
313596,42152
313597,42153
313598,42154
313599,42155
3136,42156
313601,42157
313602,42158
313603,42159
313604,42160
313607,42161
313608,42162
313610,42163
313611,42164
313614,42165
313615,42166
313616,42167
313617,42168
313618,42169
313619,42170
313621,42171
313622,42172
313623,42173
313626,42174
313627,42175
313628,42176
313629,42177
313630,42178
313632,42179
313633,42180
313634,42181
313637,42182
313638,42183
313639,42184
313640,42185
313641,42186
313642,42187
313643,42188
313644,42189
313645,42190
313648,42191
313649,42192
313650,42193
313651,42194
313652,42195
313653,42196
313654,42197
313657,42198
313658,42199
313661,42200
313662,42201
313664,42202
313665,42203
313666,42204
313667,42205
313668,42206
313670,42207
313671,42208
313672,42209
313673,42210
313674,42211
313676,42212
313677,42213
313678,42214
313679,42215
313683,42216
313684,42217
313685,42218
313686,42219
313688,42220
313689,42221
313690,42222
313691,42223
313692,42224
313695,42225
313696,42226
313697,42227
313698,42228
313699,42229
3137,42230
313700,42231
313701,42232
313702,42233
313703,42234
313705,42235
313706,42236
313707,42237
313708,42238
313709,42239
313711,42240
313712,42241
313715,42242
313716,42243
313717,42244
313718,42245
313719,42246
313720,42247
313721,42248
313722,42249
313723,42250
313724,42251
313725,42252
313728,42253
313730,42254
313731,42255
313732,42256
313733,42257
313734,42258
313735,42259
313736,42260
313738,42261
313740,42262
313741,42263
313742,42264
313743,42265
313744,42266
313745,42267
313747,42268
313748,42269
313750,42270
313751,42271
313752,42272
313754,42273
313755,42274
313757,42275
313758,42276
313759,42277
313760,42278
313763,42279
313765,42280
313767,42281
313768,42282
313769,42283
313770,42284
313771,42285
313780,42286
313796,42287
3138,42288
313822,42289
313824,42290
313828,42291
313836,42292
313838,42293
313841,42294
313843,42295
313856,42296
313859,42297
313862,42298
313864,42299
313865,42300
313868,42301
313870,42302
313875,42303
313877,42304
313889,42305
3139,42306
313907,42307
313908,42308
313911,42309
313913,42310
313917,42311
313921,42312
313922,42313
313923,42314
313927,42315
313930,42316
313932,42317
313933,42318
313934,42319
313937,42320
313939,42321
313940,42322
313941,42323
313944,42324
313947,42325
313948,42326
313949,42327
313956,42328
313958,42329
313959,42330
313961,42331
313965,42332
313966,42333
313968,42334
313973,42335
313975,42336
313976,42337
313977,42338
313978,42339
313981,42340
313983,42341
313985,42342
313986,42343
313987,42344
313992,42345
313994,42346
313995,42347
313998,42348
314,42349
3140,42350
314000,42351
314001,42352
314002,42353
314005,42354
314008,42355
314009,42356
314013,42357
314015,42358
314017,42359
314018,42360
314022,42361
314024,42362
314025,42363
314027,42364
314029,42365
314030,42366
314032,42367
314036,42368
314039,42369
314042,42370
314044,42371
314049,42372
314052,42373
314056,42374
314059,42375
314060,42376
314062,42377
314063,42378
314064,42379
314065,42380
314066,42381
314070,42382
314071,42383
314073,42384
314075,42385
314077,42386
314079,42387
314080,42388
314081,42389
314085,42390
314086,42391
314087,42392
314088,42393
314093,42394
314096,42395
314099,42396
3141,42397
314105,42398
314107,42399
314109,42400
314111,42401
314112,42402
314113,42403
314115,42404
314116,42405
314123,42406
314125,42407
314126,42408
314134,42409
314136,42410
314139,42411
314142,42412
314145,42413
314148,42414
314152,42415
314155,42416
314157,42417
314159,42418
314162,42419
314165,42420
314168,42421
314169,42422
314170,42423
314172,42424
314173,42425
314174,42426
314175,42427
314176,42428
314178,42429
314179,42430
314181,42431
314182,42432
314184,42433
314189,42434
314192,42435
314194,42436
314195,42437
314196,42438
314197,42439
314198,42440
3142,42441
314200,42442
314201,42443
314205,42444
314206,42445
314207,42446
314208,42447
314210,42448
314211,42449
314212,42450
314215,42451
314219,42452
314227,42453
314228,42454
314230,42455
314231,42456
314232,42457
314233,42458
314235,42459
314237,42460
314238,42461
314241,42462
314242,42463
314245,42464
314249,42465
314252,42466
314253,42467
314254,42468
314255,42469
314257,42470
314258,42471
314259,42472
314261,42473
314264,42474
314266,42475
314268,42476
314269,42477
314270,42478
314273,42479
314275,42480
314277,42481
314279,42482
314281,42483
314284,42484
314285,42485
314289,42486
314290,42487
314292,42488
314295,42489
314297,42490
314298,42491
314299,42492
3143,42493
314301,42494
314302,42495
314303,42496
314304,42497
314305,42498
314307,42499
314308,42500
314309,42501
314310,42502
314313,42503
314316,42504
314318,42505
314323,42506
314324,42507
314328,42508
314332,42509
314333,42510
314335,42511
314336,42512
314337,42513
314341,42514
314343,42515
314348,42516
314349,42517
314351,42518
314355,42519
314361,42520
314368,42521
314372,42522
314373,42523
314375,42524
314379,42525
314381,42526
314382,42527
314385,42528
314386,42529
314389,42530
314390,42531
314392,42532
3144,42533
314402,42534
314404,42535
314405,42536
314411,42537
314414,42538
314418,42539
314419,42540
314422,42541
314424,42542
314425,42543
314426,42544
314429,42545
314432,42546
314434,42547
314435,42548
314436,42549
314437,42550
314439,42551
314443,42552
314444,42553
314446,42554
314449,42555
314454,42556
314457,42557
314458,42558
314459,42559
314461,42560
314463,42561
314464,42562
314467,42563
314469,42564
314471,42565
314472,42566
314473,42567
314474,42568
314475,42569
314476,42570
314478,42571
314483,42572
314484,42573
314486,42574
314489,42575
314491,42576
314492,42577
314494,42578
314495,42579
314497,42580
3145,42581
314502,42582
314503,42583
314505,42584
314507,42585
314510,42586
314511,42587
314514,42588
314516,42589
314518,42590
314522,42591
314525,42592
314526,42593
314529,42594
314534,42595
314536,42596
314539,42597
31454,42598
314543,42599
314546,42600
314548,42601
314549,42602
314550,42603
314552,42604
314555,42605
314557,42606
314559,42607
314562,42608
314563,42609
314565,42610
314567,42611
314568,42612
314569,42613
314574,42614
314575,42615
314578,42616
314579,42617
314581,42618
314582,42619
314584,42620
314585,42621
314586,42622
314587,42623
314589,42624
314592,42625
314595,42626
314596,42627
314598,42628
3146,42629
314603,42630
314610,42631
314612,42632
314616,42633
314618,42634
314619,42635
314623,42636
314624,42637
314625,42638
314626,42639
314627,42640
314628,42641
314629,42642
314630,42643
314631,42644
314636,42645
314638,42646
314639,42647
314640,42648
314641,42649
314644,42650
314646,42651
314654,42652
314655,42653
314660,42654
314661,42655
314662,42656
314666,42657
314668,42658
314675,42659
314677,42660
314682,42661
314683,42662
314685,42663
314687,42664
314688,42665
314689,42666
314690,42667
314691,42668
314697,42669
314699,42670
3147,42671
314701,42672
314705,42673
314706,42674
314708,42675
314715,42676
314717,42677
314718,42678
314720,42679
314722,42680
314723,42681
314726,42682
314727,42683
314730,42684
314733,42685
314734,42686
314735,42687
314746,42688
314747,42689
314750,42690
314755,42691
314756,42692
314757,42693
314758,42694
314760,42695
314762,42696
314766,42697
314767,42698
314768,42699
314769,42700
314772,42701
314775,42702
314777,42703
314779,42704
314780,42705
314781,42706
314782,42707
314784,42708
314787,42709
314788,42710
314790,42711
314792,42712
314793,42713
314796,42714
314797,42715
314799,42716
3148,42717
31480,42718
314800,42719
314803,42720
314806,42721
314807,42722
314808,42723
314809,42724
314811,42725
314813,42726
314814,42727
314816,42728
314820,42729
314822,42730
314825,42731
314829,42732
314830,42733
314832,42734
314835,42735
314837,42736
314838,42737
314839,42738
314843,42739
314847,42740
314850,42741
314854,42742
314857,42743
314861,42744
314862,42745
314863,42746
314865,42747
314868,42748
314869,42749
314870,42750
314871,42751
314872,42752
314873,42753
314876,42754
314880,42755
314882,42756
314888,42757
314891,42758
3149,42759
314901,42760
314902,42761
314903,42762
314904,42763
314905,42764
314908,42765
314909,42766
314913,42767
314914,42768
314918,42769
31492,42770
314921,42771
314924,42772
314926,42773
314928,42774
314929,42775
314932,42776
314936,42777
314937,42778
314938,42779
314939,42780
314940,42781
314943,42782
314946,42783
314947,42784
314948,42785
314950,42786
314951,42787
314956,42788
314957,42789
314958,42790
314963,42791
314964,42792
314966,42793
314967,42794
314975,42795
314976,42796
314977,42797
314983,42798
314986,42799
314987,42800
314989,42801
314996,42802
314998,42803
314999,42804
315,42805
3150,42806
315000,42807
315004,42808
315005,42809
315006,42810
315007,42811
315008,42812
315010,42813
315011,42814
315013,42815
315014,42816
315015,42817
315017,42818
315018,42819
315020,42820
315021,42821
315022,42822
315023,42823
315024,42824
315025,42825
315026,42826
315030,42827
315032,42828
315033,42829
315035,42830
315037,42831
315039,42832
315041,42833
315042,42834
315043,42835
315044,42836
315046,42837
315048,42838
315049,42839
315056,42840
315057,42841
315062,42842
315063,42843
315068,42844
315070,42845
315071,42846
315073,42847
315074,42848
315077,42849
315078,42850
315079,42851
315081,42852
315082,42853
315083,42854
315089,42855
315093,42856
315098,42857
315099,42858
3151,42859
315100,42860
315102,42861
315105,42862
315106,42863
315107,42864
315108,42865
315112,42866
315120,42867
315123,42868
315124,42869
315129,42870
315131,42871
315132,42872
315133,42873
315138,42874
315139,42875
315142,42876
315145,42877
315147,42878
315148,42879
315152,42880
315154,42881
315155,42882
315157,42883
315159,42884
315161,42885
315163,42886
315165,42887
315168,42888
315169,42889
315170,42890
315176,42891
315179,42892
315181,42893
315182,42894
315188,42895
315189,42896
315190,42897
315192,42898
315193,42899
315196,42900
315197,42901
315198,42902
3152,42903
315200,42904
315208,42905
315212,42906
315213,42907
315220,42908
315227,42909
315228,42910
315229,42911
315230,42912
315231,42913
315234,42914
315236,42915
315239,42916
315241,42917
315247,42918
315249,42919
31525,42920
315250,42921
315251,42922
315252,42923
315254,42924
315255,42925
315256,42926
315258,42927
315260,42928
315262,42929
315263,42930
315265,42931
315266,42932
315267,42933
315270,42934
315275,42935
315277,42936
315279,42937
315283,42938
315290,42939
315292,42940
315293,42941
315294,42942
315296,42943
315298,42944
315299,42945
3153,42946
315304,42947
315307,42948
315308,42949
315310,42950
315311,42951
315317,42952
315321,42953
315324,42954
315327,42955
315330,42956
315332,42957
315335,42958
315340,42959
315345,42960
315347,42961
315348,42962
315354,42963
315355,42964
315356,42965
315357,42966
315358,42967
315359,42968
315361,42969
315363,42970
315365,42971
315366,42972
315367,42973
315368,42974
315369,42975
315371,42976
315373,42977
315374,42978
315375,42979
315377,42980
315379,42981
315382,42982
315386,42983
315387,42984
315388,42985
315392,42986
315395,42987
315398,42988
3154,42989
315401,42990
315403,42991
315405,42992
315406,42993
315407,42994
315408,42995
315411,42996
315418,42997
315420,42998
315425,42999
315426,43000
315431,43001
315433,43002
315435,43003
315440,43004
315444,43005
315448,43006
315452,43007
315455,43008
315458,43009
315462,43010
315463,43011
315465,43012
315466,43013
315467,43014
315470,43015
315471,43016
315473,43017
315475,43018
315477,43019
315478,43020
315479,43021
315480,43022
315482,43023
315488,43024
315490,43025
315491,43026
315492,43027
315495,43028
315499,43029
315501,43030
315502,43031
315507,43032
315510,43033
315513,43034
315515,43035
315519,43036
315523,43037
315525,43038
315527,43039
315528,43040
315530,43041
315532,43042
315535,43043
315537,43044
315538,43045
315542,43046
315545,43047
315547,43048
315550,43049
315552,43050
315556,43051
315557,43052
315559,43053
315560,43054
315563,43055
315565,43056
315567,43057
315568,43058
315572,43059
315573,43060
315574,43061
315576,43062
315579,43063
315582,43064
315585,43065
315588,43066
315591,43067
315592,43068
315594,43069
315595,43070
315597,43071
315598,43072
3156,43073
315600,43074
315601,43075
315602,43076
315604,43077
315607,43078
315609,43079
315610,43080
315611,43081
315613,43082
315617,43083
315619,43084
315621,43085
315622,43086
315623,43087
315624,43088
315626,43089
315633,43090
315634,43091
315635,43092
315636,43093
315637,43094
315639,43095
315640,43096
315641,43097
315646,43098
315648,43099
315654,43100
315657,43101
315658,43102
315660,43103
315662,43104
315663,43105
315664,43106
315665,43107
315666,43108
315668,43109
315673,43110
315678,43111
315679,43112
315681,43113
315683,43114
315687,43115
315688,43116
315689,43117
315690,43118
315694,43119
315695,43120
315696,43121
315703,43122
315706,43123
315707,43124
315708,43125
315711,43126
315712,43127
315715,43128
315718,43129
315719,43130
315721,43131
315728,43132
315730,43133
315733,43134
315734,43135
315735,43136
315741,43137
315742,43138
315746,43139
315749,43140
315750,43141
315754,43142
315755,43143
315760,43144
315762,43145
315763,43146
315764,43147
315765,43148
315766,43149
315772,43150
315774,43151
315776,43152
315783,43153
315786,43154
31579,43155
315792,43156
315797,43157
315798,43158
315799,43159
3158,43160
315801,43161
315806,43162
315808,43163
315809,43164
315811,43165
315812,43166
315818,43167
315822,43168
315823,43169
315826,43170
315829,43171
315831,43172
315832,43173
315837,43174
315846,43175
315847,43176
315849,43177
315851,43178
315855,43179
315856,43180
315858,43181
315862,43182
315863,43183
315866,43184
315868,43185
315873,43186
315875,43187
315877,43188
315881,43189
315883,43190
315884,43191
315887,43192
315888,43193
315889,43194
315893,43195
315894,43196
315901,43197
315902,43198
315903,43199
315906,43200
315910,43201
315911,43202
315914,43203
315917,43204
315922,43205
315927,43206
315929,43207
315930,43208
315931,43209
315934,43210
315935,43211
315939,43212
315941,43213
315942,43214
315946,43215
315948,43216
315949,43217
315953,43218
315955,43219
315956,43220
315957,43221
315958,43222
315959,43223
315963,43224
315968,43225
315970,43226
315974,43227
315976,43228
315983,43229
315984,43230
315988,43231
315989,43232
315990,43233
315992,43234
315993,43235
315997,43236
316,43237
3160,43238
316001,43239
316010,43240
316012,43241
316014,43242
316015,43243
316017,43244
316018,43245
316019,43246
316022,43247
316024,43248
316025,43249
316027,43250
316031,43251
316032,43252
316034,43253
316035,43254
316036,43255
316038,43256
316039,43257
316041,43258
316043,43259
316044,43260
316046,43261
316049,43262
316050,43263
316054,43264
316062,43265
316063,43266
316064,43267
316068,43268
316069,43269
316070,43270
316072,43271
316073,43272
316074,43273
316076,43274
316077,43275
316082,43276
316090,43277
316094,43278
316099,43279
316104,43280
316106,43281
316107,43282
316109,43283
316113,43284
316114,43285
316116,43286
316117,43287
316118,43288
316119,43289
316120,43290
316122,43291
316123,43292
316125,43293
316127,43294
316128,43295
316129,43296
316132,43297
316134,43298
316136,43299
316146,43300
316149,43301
316150,43302
316152,43303
316159,43304
316161,43305
316164,43306
316176,43307
316177,43308
316179,43309
316180,43310
316181,43311
316182,43312
316183,43313
316187,43314
316190,43315
316193,43316
316194,43317
316197,43318
316198,43319
316199,43320
316200,43321
316201,43322
316203,43323
316204,43324
316207,43325
316208,43326
316212,43327
316215,43328
316216,43329
316218,43330
316222,43331
316230,43332
316234,43333
316235,43334
316242,43335
316245,43336
316246,43337
316249,43338
316251,43339
316253,43340
316257,43341
316260,43342
316261,43343
316269,43344
316270,43345
316272,43346
316276,43347
316278,43348
316283,43349
316285,43350
316286,43351
316292,43352
316295,43353
316296,43354
316298,43355
3163,43356
316302,43357
316304,43358
316306,43359
316307,43360
316308,43361
316310,43362
316311,43363
316313,43364
316314,43365
316315,43366
316318,43367
316320,43368
316321,43369
316323,43370
316326,43371
316328,43372
316332,43373
316339,43374
316341,43375
316342,43376
316346,43377
316347,43378
316350,43379
316355,43380
316356,43381
316357,43382
316362,43383
316363,43384
316365,43385
316366,43386
316371,43387
316372,43388
316380,43389
316381,43390
316385,43391
316386,43392
316392,43393
316393,43394
316394,43395
316397,43396
316401,43397
316403,43398
316404,43399
316405,43400
316406,43401
316410,43402
316413,43403
316415,43404
316416,43405
316417,43406
316419,43407
316425,43408
316427,43409
316430,43410
316432,43411
316433,43412
316435,43413
316436,43414
316437,43415
316440,43416
316442,43417
316444,43418
316449,43419
316452,43420
316455,43421
316457,43422
316460,43423
316461,43424
316463,43425
316465,43426
316466,43427
316467,43428
316471,43429
316472,43430
316474,43431
316478,43432
316479,43433
316481,43434
316482,43435
316483,43436
316484,43437
316485,43438
316487,43439
316488,43440
316489,43441
316491,43442
316492,43443
316494,43444
316496,43445
3165,43446
316500,43447
316502,43448
316505,43449
316506,43450
316507,43451
316514,43452
316515,43453
316518,43454
316521,43455
316522,43456
316529,43457
316531,43458
316534,43459
316535,43460
316536,43461
316538,43462
316539,43463
316540,43464
316542,43465
316543,43466
316544,43467
316546,43468
316548,43469
316549,43470
316551,43471
316552,43472
316554,43473
316556,43474
316557,43475
316561,43476
316563,43477
316566,43478
316568,43479
316569,43480
316571,43481
316577,43482
316578,43483
316579,43484
316581,43485
316584,43486
316590,43487
316594,43488
316595,43489
316596,43490
316600,43491
316610,43492
316611,43493
316613,43494
316617,43495
316619,43496
316623,43497
316624,43498
316625,43499
316626,43500
316627,43501
316630,43502
316633,43503
316638,43504
316639,43505
316641,43506
316642,43507
316645,43508
316646,43509
316649,43510
316650,43511
316651,43512
316652,43513
316654,43514
316655,43515
316658,43516
316663,43517
316664,43518
316665,43519
316668,43520
316670,43521
316671,43522
316672,43523
316673,43524
316675,43525
316679,43526
316684,43527
316685,43528
316688,43529
316690,43530
316693,43531
316697,43532
316702,43533
316706,43534
316709,43535
316714,43536
316716,43537
316721,43538
316722,43539
316723,43540
316724,43541
316731,43542
316732,43543
316734,43544
316736,43545
316737,43546
316738,43547
316740,43548
316741,43549
316742,43550
316745,43551
316748,43552
316750,43553
316751,43554
316753,43555
316754,43556
316755,43557
316757,43558
316758,43559
316761,43560
316762,43561
316763,43562
316766,43563
316769,43564
316772,43565
316774,43566
316780,43567
316781,43568
316787,43569
316788,43570
316789,43571
316795,43572
3168,43573
316801,43574
316803,43575
316806,43576
316808,43577
316814,43578
316817,43579
316821,43580
316822,43581
316823,43582
316825,43583
316834,43584
316838,43585
316839,43586
316840,43587
316842,43588
316844,43589
316845,43590
316848,43591
316852,43592
316855,43593
316856,43594
316857,43595
316859,43596
316862,43597
316865,43598
316870,43599
316873,43600
316874,43601
316875,43602
316876,43603
316880,43604
316882,43605
316883,43606
316886,43607
316887,43608
316890,43609
316891,43610
316894,43611
316895,43612
316903,43613
316904,43614
316908,43615
316912,43616
316913,43617
316914,43618
316917,43619
316921,43620
316922,43621
316925,43622
316929,43623
316931,43624
316933,43625
316934,43626
316938,43627
316946,43628
316947,43629
316950,43630
316959,43631
316963,43632
316964,43633
316967,43634
316969,43635
316971,43636
316973,43637
316974,43638
316976,43639
316978,43640
316981,43641
316982,43642
316984,43643
316985,43644
316988,43645
