road_id,KG
121788,142431
121789,142432
12179,142433
121790,142434
121791,142435
121792,142436
121793,142437
121794,142438
121795,142439
121796,142440
121797,142441
121798,142442
121799,142443
1218,142444
12180,142445
121800,142446
121801,142447
121802,142448
121803,142449
121804,142450
121805,142451
121806,142452
121807,142453
121808,142454
121809,142455
12181,142456
121810,142457
121811,142458
121812,142459
121813,142460
121814,142461
121815,142462
121816,142463
121817,142464
121818,142465
121819,142466
12182,142467
121820,142468
121821,142469
121822,142470
121823,142471
121826,142472
121827,142473
121828,142474
121829,142475
12183,142476
121830,142477
121831,142478
121832,142479
121833,142480
121834,142481
121835,142482
121836,142483
121837,142484
121839,142485
12184,142486
121840,142487
121841,142488
121842,142489
121843,142490
121844,142491
121845,142492
121846,142493
121847,142494
121848,142495
12185,142496
121851,142497
121852,142498
121853,142499
121854,142500
121855,142501
121856,142502
121857,142503
121858,142504
12186,142505
121861,142506
121862,142507
121863,142508
121864,142509
121865,142510
121866,142511
121867,142512
121868,142513
121869,142514
121870,142515
121871,142516
121872,142517
121873,142518
121874,142519
121875,142520
121878,142521
121879,142522
12188,142523
121882,142524
121883,142525
121884,142526
121885,142527
121886,142528
121887,142529
121888,142530
121889,142531
12189,142532
121890,142533
121891,142534
121893,142535
121894,142536
121895,142537
121899,142538
1219,142539
12190,142540
121900,142541
121901,142542
121908,142543
121909,142544
12191,142545
121910,142546
121911,142547
121912,142548
121913,142549
121914,142550
121915,142551
121916,142552
121917,142553
121918,142554
121919,142555
12192,142556
121923,142557
121924,142558
121925,142559
121926,142560
121928,142561
121929,142562
12193,142563
121930,142564
121931,142565
121932,142566
121933,142567
121934,142568
121935,142569
121936,142570
121937,142571
121938,142572
121939,142573
121940,142574
121941,142575
121942,142576
121943,142577
121945,142578
121946,142579
121947,142580
121948,142581
121949,142582
121950,142583
121951,142584
121952,142585
121953,142586
121954,142587
121955,142588
121956,142589
121957,142590
121958,142591
121959,142592
121960,142593
121961,142594
121962,142595
121963,142596
121964,142597
121966,142598
121967,142599
121969,142600
121970,142601
121971,142602
121972,142603
121973,142604
121974,142605
121975,142606
121976,142607
121977,142608
121978,142609
121979,142610
121984,142611
121985,142612
121986,142613
121988,142614
121991,142615
121992,142616
121994,142617
121995,142618
121996,142619
121997,142620
121998,142621
122,142622
1220,142623
122017,142624
122018,142625
122019,142626
122020,142627
122021,142628
122027,142629
122028,142630
122029,142631
122030,142632
122031,142633
122034,142634
122035,142635
122036,142636
122037,142637
122038,142638
122039,142639
122040,142640
122041,142641
122042,142642
122043,142643
122044,142644
122046,142645
122047,142646
122048,142647
122049,142648
122050,142649
122051,142650
122052,142651
122053,142652
122054,142653
122055,142654
122056,142655
122057,142656
122058,142657
122059,142658
122060,142659
122061,142660
122068,142661
122069,142662
12207,142663
122072,142664
122074,142665
122075,142666
122076,142667
122077,142668
122079,142669
12208,142670
122080,142671
122084,142672
122085,142673
122086,142674
122087,142675
122088,142676
12209,142677
122090,142678
122091,142679
122092,142680
122093,142681
122094,142682
122097,142683
122098,142684
122099,142685
1221,142686
12210,142687
122100,142688
122102,142689
122103,142690
122104,142691
122105,142692
122106,142693
122107,142694
122108,142695
122109,142696
12211,142697
122110,142698
122111,142699
122112,142700
122113,142701
122114,142702
122115,142703
122116,142704
122117,142705
122118,142706
122119,142707
12212,142708
122120,142709
122121,142710
122122,142711
122123,142712
122124,142713
122125,142714
122126,142715
122127,142716
122128,142717
122129,142718
12213,142719
122132,142720
122133,142721
122134,142722
122135,142723
122136,142724
122137,142725
12214,142726
122140,142727
122141,142728
122142,142729
122143,142730
122146,142731
122147,142732
122148,142733
122149,142734
122152,142735
122153,142736
122156,142737
122157,142738
122158,142739
122159,142740
122160,142741
122161,142742
122162,142743
122163,142744
122164,142745
122165,142746
122166,142747
122167,142748
122170,142749
122171,142750
122174,142751
122175,142752
122176,142753
122177,142754
122178,142755
122179,142756
122180,142757
122181,142758
122182,142759
122183,142760
122185,142761
122187,142762
122188,142763
122189,142764
122190,142765
122191,142766
122192,142767
122193,142768
122194,142769
122195,142770
122196,142771
122197,142772
1222,142773
122200,142774
122201,142775
122204,142776
122205,142777
122208,142778
122209,142779
122210,142780
122213,142781
122215,142782
122216,142783
122217,142784
122218,142785
122219,142786
12222,142787
122220,142788
122222,142789
122223,142790
122225,142791
122226,142792
122227,142793
122228,142794
12223,142795
122231,142796
122235,142797
122236,142798
122237,142799
122238,142800
122242,142801
122243,142802
122245,142803
122246,142804
122247,142805
122248,142806
122249,142807
122252,142808
122253,142809
122254,142810
122255,142811
122256,142812
122257,142813
122263,142814
122264,142815
122265,142816
122266,142817
122271,142818
122272,142819
122273,142820
122274,142821
122276,142822
122278,142823
122279,142824
122281,142825
122282,142826
122283,142827
122284,142828
122286,142829
122287,142830
122288,142831
122289,142832
12229,142833
122291,142834
122292,142835
122295,142836
122296,142837
122297,142838
122298,142839
122299,142840
1223,142841
12230,142842
122300,142843
122301,142844
122302,142845
122303,142846
122304,142847
122305,142848
122306,142849
122307,142850
122308,142851
122309,142852
12231,142853
122310,142854
122317,142855
122318,142856
122319,142857
122320,142858
122321,142859
122324,142860
122325,142861
122326,142862
122329,142863
12233,142864
122330,142865
122331,142866
122332,142867
122333,142868
122335,142869
122336,142870
122337,142871
122338,142872
122339,142873
12234,142874
122340,142875
122343,142876
122344,142877
122345,142878
122346,142879
122347,142880
122348,142881
122349,142882
12235,142883
122350,142884
122351,142885
122352,142886
122354,142887
122355,142888
122356,142889
122357,142890
122358,142891
12236,142892
122360,142893
122361,142894
122362,142895
122363,142896
122364,142897
122365,142898
122366,142899
122367,142900
122368,142901
122369,142902
12237,142903
122370,142904
122371,142905
122372,142906
122373,142907
122374,142908
122375,142909
122376,142910
122378,142911
122379,142912
12238,142913
122381,142914
122385,142915
122386,142916
122387,142917
122388,142918
12239,142919
122395,142920
122396,142921
122397,142922
122398,142923
122399,142924
1224,142925
122400,142926
122401,142927
122402,142928
122403,142929
122404,142930
122405,142931
122406,142932
122407,142933
122408,142934
122409,142935
12241,142936
122410,142937
122411,142938
122412,142939
12242,142940
122422,142941
122423,142942
122424,142943
122425,142944
122426,142945
122427,142946
122428,142947
122429,142948
12243,142949
122430,142950
122431,142951
122432,142952
122433,142953
122434,142954
122435,142955
122436,142956
122437,142957
122438,142958
122439,142959
12244,142960
122440,142961
122441,142962
122442,142963
122443,142964
122444,142965
122445,142966
122446,142967
122447,142968
122448,142969
122449,142970
12245,142971
122450,142972
122451,142973
122452,142974
122453,142975
122454,142976
122455,142977
122456,142978
122457,142979
122458,142980
122459,142981
122460,142982
122461,142983
122462,142984
122463,142985
122464,142986
122465,142987
122466,142988
122467,142989
122468,142990
122469,142991
122470,142992
122471,142993
122478,142994
122479,142995
12248,142996
122480,142997
122481,142998
122482,142999
122483,143000
122484,143001
122485,143002
122486,143003
122487,143004
12249,143005
1225,143006
12250,143007
122505,143008
122506,143009
122507,143010
122508,143011
122509,143012
12251,143013
122510,143014
122511,143015
122513,143016
122514,143017
122515,143018
122516,143019
122517,143020
122518,143021
122519,143022
12252,143023
122520,143024
122521,143025
122522,143026
122523,143027
122524,143028
122527,143029
122528,143030
122529,143031
12253,143032
122530,143033
122531,143034
122532,143035
122533,143036
122534,143037
122535,143038
122536,143039
122537,143040
122538,143041
122539,143042
12254,143043
122540,143044
122543,143045
122544,143046
122545,143047
122546,143048
122549,143049
12255,143050
122550,143051
122559,143052
12256,143053
122560,143054
122565,143055
122566,143056
122567,143057
122568,143058
12257,143059
122571,143060
122572,143061
122573,143062
122574,143063
12258,143064
122589,143065
12259,143066
122590,143067
122591,143068
122592,143069
122593,143070
122594,143071
122595,143072
122596,143073
122598,143074
1226,143075
12260,143076
122603,143077
122604,143078
122605,143079
122606,143080
122607,143081
122608,143082
122609,143083
122615,143084
122616,143085
122617,143086
122618,143087
122619,143088
122620,143089
122621,143090
122622,143091
122623,143092
122624,143093
122625,143094
122626,143095
122627,143096
122628,143097
122629,143098
12263,143099
122630,143100
122631,143101
122632,143102
122635,143103
122636,143104
12264,143105
122641,143106
122642,143107
122643,143108
122644,143109
122645,143110
122646,143111
122647,143112
122648,143113
122649,143114
12265,143115
122650,143116
122651,143117
122652,143118
122653,143119
122654,143120
122655,143121
122656,143122
122657,143123
122658,143124
122659,143125
12266,143126
122660,143127
122661,143128
122662,143129
122663,143130
122664,143131
122665,143132
122666,143133
122667,143134
122668,143135
122669,143136
12267,143137
122670,143138
122671,143139
122672,143140
122675,143141
122676,143142
122677,143143
122678,143144
122679,143145
12268,143146
122680,143147
122681,143148
122682,143149
122683,143150
122684,143151
122685,143152
122686,143153
122687,143154
122688,143155
122689,143156
12269,143157
122690,143158
122691,143159
122692,143160
122694,143161
122695,143162
122696,143163
122697,143164
122698,143165
122699,143166
1227,143167
12270,143168
122700,143169
122702,143170
122703,143171
122704,143172
122705,143173
122706,143174
122707,143175
12271,143176
122710,143177
122711,143178
122712,143179
122713,143180
122714,143181
122715,143182
122718,143183
122719,143184
12272,143185
122724,143186
122725,143187
122726,143188
122727,143189
122729,143190
12273,143191
122730,143192
122731,143193
122732,143194
122733,143195
122734,143196
122735,143197
122736,143198
122737,143199
122738,143200
122739,143201
12274,143202
122740,143203
122741,143204
122744,143205
122745,143206
122746,143207
122747,143208
122748,143209
122749,143210
122750,143211
122751,143212
122752,143213
122753,143214
122754,143215
122755,143216
122756,143217
122757,143218
122758,143219
122759,143220
122760,143221
122761,143222
122762,143223
122763,143224
122764,143225
122765,143226
122766,143227
122767,143228
122768,143229
122769,143230
12277,143231
122770,143232
122771,143233
122777,143234
122778,143235
122779,143236
12278,143237
122780,143238
122809,143239
12281,143240
122810,143241
122811,143242
122812,143243
122813,143244
122814,143245
122815,143246
122816,143247
122817,143248
122818,143249
122819,143250
12282,143251
122820,143252
122821,143253
122822,143254
122823,143255
122824,143256
122825,143257
122826,143258
122827,143259
122828,143260
122829,143261
12283,143262
122830,143263
122832,143264
122833,143265
122834,143266
122835,143267
122836,143268
122837,143269
122838,143270
122839,143271
12284,143272
122840,143273
122841,143274
122842,143275
122843,143276
122844,143277
122845,143278
122846,143279
122847,143280
122848,143281
122849,143282
12285,143283
122850,143284
122851,143285
122852,143286
122853,143287
122854,143288
122855,143289
122856,143290
122857,143291
122858,143292
122859,143293
12286,143294
122864,143295
122865,143296
122868,143297
122869,143298
12287,143299
122870,143300
122871,143301
122872,143302
122873,143303
122874,143304
122875,143305
122876,143306
122877,143307
122878,143308
12288,143309
122880,143310
122881,143311
122882,143312
122883,143313
122884,143314
122885,143315
122886,143316
122889,143317
12289,143318
122890,143319
122891,143320
122892,143321
122893,143322
122894,143323
122897,143324
122898,143325
122899,143326
1229,143327
12290,143328
122900,143329
12291,143330
122911,143331
122912,143332
122915,143333
122916,143334
122917,143335
122918,143336
122919,143337
12292,143338
122920,143339
122923,143340
122924,143341
122925,143342
12293,143343
122930,143344
122932,143345
122933,143346
122936,143347
122937,143348
12294,143349
122946,143350
122947,143351
12295,143352
122953,143353
122954,143354
122956,143355
122957,143356
12296,143357
122962,143358
122963,143359
122964,143360
122965,143361
12297,143362
122972,143363
122973,143364
122976,143365
122977,143366
122978,143367
122979,143368
12298,143369
122984,143370
122985,143371
122986,143372
122987,143373
12299,143374
122992,143375
122993,143376
122994,143377
122995,143378
122998,143379
122999,143380
123,143381
1230,143382
12300,143383
123000,143384
123001,143385
123006,143386
123007,143387
123008,143388
123009,143389
12301,143390
123010,143391
123011,143392
123012,143393
123013,143394
123014,143395
123015,143396
123016,143397
123017,143398
12302,143399
123026,143400
12303,143401
12304,143402
12305,143403
123050,143404
123051,143405
123052,143406
123053,143407
123054,143408
123055,143409
123056,143410
123057,143411
12306,143412
123063,143413
123067,143414
123068,143415
12307,143416
123075,143417
123076,143418
123077,143419
123078,143420
12308,143421
123081,143422
123082,143423
123083,143424
123084,143425
123085,143426
123086,143427
123089,143428
123090,143429
123091,143430
123092,143431
123093,143432
123094,143433
123095,143434
123096,143435
1231,143436
123103,143437
123107,143438
123108,143439
123109,143440
12311,143441
123110,143442
123111,143443
123112,143444
123113,143445
123114,143446
123115,143447
123116,143448
123117,143449
123118,143450
123119,143451
12312,143452
123120,143453
123121,143454
123122,143455
123123,143456
123124,143457
123125,143458
123126,143459
123128,143460
12313,143461
123130,143462
123131,143463
123133,143464
123134,143465
123135,143466
123136,143467
123137,143468
123138,143469
12314,143470
123141,143471
123142,143472
123143,143473
123144,143474
123145,143475
123146,143476
123147,143477
123148,143478
123149,143479
12315,143480
123150,143481
123151,143482
123154,143483
123155,143484
123156,143485
123157,143486
123159,143487
12316,143488
123170,143489
123171,143490
123172,143491
123173,143492
123174,143493
123175,143494
123177,143495
123178,143496
123179,143497
123180,143498
123181,143499
123183,143500
123184,143501
123185,143502
123187,143503
123188,143504
123189,143505
123190,143506
123193,143507
123194,143508
123196,143509
123197,143510
123198,143511
123199,143512
123200,143513
123201,143514
123202,143515
123203,143516
12321,143517
12322,143518
123221,143519
123224,143520
123225,143521
123226,143522
123229,143523
12323,143524
123230,143525
123231,143526
123232,143527
123233,143528
123234,143529
123236,143530
123237,143531
123238,143532
123239,143533
12324,143534
12325,143535
123257,143536
123258,143537
123259,143538
12326,143539
123260,143540
123261,143541
123262,143542
123263,143543
123264,143544
123265,143545
123266,143546
123267,143547
123268,143548
123269,143549
12327,143550
123270,143551
123271,143552
123272,143553
123273,143554
123274,143555
123275,143556
123276,143557
123277,143558
123278,143559
123279,143560
12328,143561
123280,143562
123281,143563
123282,143564
123283,143565
123284,143566
123285,143567
123286,143568
123287,143569
123288,143570
123289,143571
12329,143572
123290,143573
123294,143574
123295,143575
123296,143576
123297,143577
123298,143578
12330,143579
123300,143580
123301,143581
123302,143582
123305,143583
123306,143584
123307,143585
123308,143586
123315,143587
123316,143588
12332,143589
123321,143590
123322,143591
123325,143592
12333,143593
123330,143594
123331,143595
123333,143596
123334,143597
123335,143598
123338,143599
123340,143600
123341,143601
123343,143602
123344,143603
123345,143604
123346,143605
123347,143606
123348,143607
123349,143608
123353,143609
123354,143610
123357,143611
123358,143612
123359,143613
12336,143614
123360,143615
123361,143616
123362,143617
123363,143618
123364,143619
123365,143620
123366,143621
123369,143622
12337,143623
123370,143624
123371,143625
123372,143626
123373,143627
123374,143628
123376,143629
123377,143630
12338,143631
123380,143632
123381,143633
123384,143634
123385,143635
123386,143636
123387,143637
123388,143638
123389,143639
12339,143640
123398,143641
123399,143642
1234,143643
123400,143644
123402,143645
123403,143646
123404,143647
123405,143648
123406,143649
123407,143650
123409,143651
123414,143652
123415,143653
123416,143654
123417,143655
123418,143656
123419,143657
12342,143658
123420,143659
123422,143660
123423,143661
123424,143662
123425,143663
123428,143664
123429,143665
12343,143666
123430,143667
123431,143668
123438,143669
123439,143670
12344,143671
123440,143672
123441,143673
123444,143674
123445,143675
12345,143676
123450,143677
123451,143678
123452,143679
123453,143680
123455,143681
123456,143682
123457,143683
123458,143684
123459,143685
12346,143686
123460,143687
123461,143688
123462,143689
123463,143690
123464,143691
123465,143692
123466,143693
123467,143694
123468,143695
123469,143696
123470,143697
123471,143698
123473,143699
123475,143700
123476,143701
123477,143702
123478,143703
123479,143704
123488,143705
123489,143706
123490,143707
123491,143708
123492,143709
123493,143710
123494,143711
123495,143712
123496,143713
123497,143714
123498,143715
123499,143716
12350,143717
123500,143718
123503,143719
123506,143720
123507,143721
123508,143722
123509,143723
12351,143724
123510,143725
123511,143726
123512,143727
123514,143728
123515,143729
123516,143730
123518,143731
123519,143732
12352,143733
123520,143734
123521,143735
123522,143736
123526,143737
12353,143738
123532,143739
123533,143740
123538,143741
123539,143742
12354,143743
123540,143744
123541,143745
123542,143746
123543,143747
123544,143748
123545,143749
123546,143750
123547,143751
123548,143752
123549,143753
12355,143754
123550,143755
123553,143756
123554,143757
123555,143758
123556,143759
123557,143760
123558,143761
123559,143762
12356,143763
123560,143764
12357,143765
123577,143766
12358,143767
123580,143768
123581,143769
123582,143770
123586,143771
123587,143772
12359,143773
123591,143774
123592,143775
123593,143776
123594,143777
123597,143778
123598,143779
12360,143780
123600,143781
123601,143782
123604,143783
123605,143784
123608,143785
123609,143786
12361,143787
123610,143788
123611,143789
123613,143790
123614,143791
123615,143792
123616,143793
123617,143794
123618,143795
123619,143796
12362,143797
123620,143798
123621,143799
123625,143800
123626,143801
123627,143802
123628,143803
123629,143804
12363,143805
123630,143806
123631,143807
123632,143808
123633,143809
123634,143810
123636,143811
123637,143812
123638,143813
123639,143814
12364,143815
123640,143816
123647,143817
123648,143818
123649,143819
12365,143820
123650,143821
123651,143822
123652,143823
123655,143824
123656,143825
123657,143826
123658,143827
123659,143828
12366,143829
123660,143830
123661,143831
123662,143832
123663,143833
123664,143834
123666,143835
123667,143836
123668,143837
123669,143838
12367,143839
123670,143840
123671,143841
123672,143842
123673,143843
123674,143844
123675,143845
123676,143846
123677,143847
123680,143848
123681,143849
123682,143850
123683,143851
123684,143852
123685,143853
123686,143854
123687,143855
12369,143856
123690,143857
123691,143858
123692,143859
123693,143860
123694,143861
123695,143862
123696,143863
12370,143864
123700,143865
123706,143866
123707,143867
12371,143868
123710,143869
123711,143870
123712,143871
123713,143872
123714,143873
123715,143874
123716,143875
123717,143876
123718,143877
123719,143878
12372,143879
123720,143880
123721,143881
123722,143882
123723,143883
123724,143884
123725,143885
123726,143886
123727,143887
123728,143888
123729,143889
12373,143890
123730,143891
123731,143892
123732,143893
123733,143894
123734,143895
123735,143896
123736,143897
123737,143898
123738,143899
123739,143900
12374,143901
123741,143902
123742,143903
123743,143904
123744,143905
123745,143906
123746,143907
123749,143908
12375,143909
123750,143910
123753,143911
123754,143912
123755,143913
123756,143914
123757,143915
123758,143916
123759,143917
12376,143918
123760,143919
123761,143920
123762,143921
123763,143922
123764,143923
123765,143924
123766,143925
123767,143926
123768,143927
123769,143928
12377,143929
123770,143930
123771,143931
123772,143932
123773,143933
123774,143934
123775,143935
123776,143936
123777,143937
123778,143938
123779,143939
12378,143940
123780,143941
123781,143942
123782,143943
123783,143944
123784,143945
123785,143946
123786,143947
12379,143948
123797,143949
123798,143950
123799,143951
1238,143952
12380,143953
123802,143954
123803,143955
123804,143956
123805,143957
123806,143958
123807,143959
123808,143960
123809,143961
123812,143962
123816,143963
123817,143964
123818,143965
123823,143966
123824,143967
12383,143968
123839,143969
12384,143970
123842,143971
123843,143972
123844,143973
123845,143974
123846,143975
123847,143976
123848,143977
123849,143978
123850,143979
123851,143980
123852,143981
123853,143982
123854,143983
123855,143984
123856,143985
123859,143986
123860,143987
123863,143988
123864,143989
123869,143990
12387,143991
123870,143992
123875,143993
123876,143994
123879,143995
12388,143996
123880,143997
123881,143998
123882,143999
123883,144000
123884,144001
123885,144002
123886,144003
123887,144004
123888,144005
12389,144006
123891,144007
123892,144008
123893,144009
123894,144010
123897,144011
123898,144012
123899,144013
12390,144014
123900,144015
123901,144016
123902,144017
123903,144018
123904,144019
123905,144020
123906,144021
12391,144022
123911,144023
123912,144024
123913,144025
123914,144026
123917,144027
123918,144028
123921,144029
123922,144030
123923,144031
123924,144032
123927,144033
123928,144034
123929,144035
123930,144036
123931,144037
123932,144038
123937,144039
123938,144040
12394,144041
123940,144042
123947,144043
123948,144044
123949,144045
12395,144046
123950,144047
123953,144048
123954,144049
123955,144050
123956,144051
123957,144052
123958,144053
123959,144054
12396,144055
123963,144056
12397,144057
123976,144058
123977,144059
123978,144060
123979,144061
12398,144062
123980,144063
123981,144064
123982,144065
123983,144066
12399,144067
123991,144068
123992,144069
123993,144070
123994,144071
123995,144072
123996,144073
123997,144074
123998,144075
123999,144076
124,144077
12400,144078
124000,144079
124001,144080
124002,144081
124003,144082
124004,144083
124007,144084
124008,144085
12401,144086
124011,144087
124012,144088
124013,144089
124014,144090
124015,144091
124016,144092
124017,144093
124018,144094
124021,144095
124023,144096
124024,144097
124027,144098
124028,144099
12403,144100
124031,144101
124032,144102
124035,144103
124036,144104
124037,144105
124038,144106
124039,144107
124040,144108
124044,144109
124047,144110
124048,144111
124049,144112
124050,144113
124051,144114
124052,144115
124053,144116
124056,144117
124057,144118
124059,144119
12406,144120
124063,144121
124064,144122
124067,144123
124068,144124
124069,144125
12407,144126
124070,144127
124073,144128
124074,144129
124075,144130
124076,144131
124077,144132
124078,144133
124079,144134
124081,144135
124082,144136
124083,144137
124084,144138
124085,144139
124086,144140
124087,144141
124088,144142
12409,144143
124091,144144
124092,144145
124095,144146
124096,144147
1241,144148
12410,144149
124105,144150
124106,144151
12411,144152
124113,144153
124114,144154
124117,144155
124118,144156
124119,144157
12412,144158
124120,144159
124121,144160
124124,144161
124125,144162
124128,144163
124129,144164
12413,144165
124130,144166
124131,144167
124132,144168
124133,144169
124134,144170
124135,144171
124138,144172
12414,144173
124140,144174
124145,144175
124146,144176
124147,144177
124148,144178
124149,144179
124150,144180
12417,144181
124173,144182
124174,144183
124175,144184
124176,144185
124177,144186
124178,144187
12418,144188
124185,144189
124189,144190
12419,144191
124190,144192
124191,144193
124192,144194
124199,144195
1242,144196
12420,144197
124200,144198
124207,144199
124208,144200
124209,144201
12421,144202
124212,144203
124213,144204
124214,144205
124215,144206
124216,144207
124217,144208
124218,144209
124219,144210
12422,144211
124221,144212
12423,144213
124232,144214
124233,144215
124234,144216
124235,144217
124236,144218
124237,144219
124238,144220
124239,144221
12424,144222
124240,144223
124241,144224
124242,144225
124243,144226
124246,144227
12425,144228
124252,144229
124253,144230
124254,144231
124256,144232
124257,144233
124258,144234
124259,144235
12426,144236
124260,144237
124267,144238
124268,144239
12427,144240
124275,144241
124278,144242
124279,144243
12428,144244
124281,144245
12429,144246
124296,144247
124297,144248
124298,144249
1243,144250
12430,144251
124309,144252
12431,144253
124310,144254
124311,144255
124316,144256
124317,144257
124318,144258
124319,144259
12432,144260
124326,144261
124327,144262
124328,144263
124329,144264
12433,144265
124331,144266
124332,144267
124333,144268
124334,144269
124336,144270
124337,144271
124338,144272
124339,144273
12434,144274
124340,144275
124341,144276
124342,144277
124344,144278
124345,144279
124346,144280
124348,144281
12435,144282
124350,144283
124351,144284
124353,144285
124354,144286
124355,144287
124356,144288
124358,144289
124359,144290
12436,144291
124360,144292
124361,144293
124363,144294
124364,144295
124365,144296
124367,144297
124368,144298
124369,144299
12437,144300
124370,144301
124371,144302
12438,144303
124382,144304
124383,144305
124384,144306
124385,144307
124388,144308
124389,144309
12439,144310
124390,144311
124392,144312
124393,144313
124396,144314
124397,144315
124398,144316
124399,144317
1244,144318
12440,144319
124400,144320
124401,144321
124403,144322
124404,144323
124407,144324
124408,144325
124409,144326
12441,144327
124410,144328
124411,144329
124412,144330
124415,144331
124416,144332
124419,144333
12442,144334
124420,144335
124421,144336
124422,144337
124423,144338
124426,144339
124427,144340
124428,144341
124429,144342
12443,144343
124430,144344
124431,144345
124432,144346
124433,144347
124434,144348
124435,144349
124439,144350
12444,144351
124441,144352
124442,144353
124443,144354
124448,144355
124449,144356
12445,144357
124450,144358
124451,144359
124452,144360
124453,144361
124454,144362
124455,144363
12446,144364
124460,144365
124461,144366
124462,144367
124463,144368
124464,144369
124465,144370
124467,144371
124468,144372
124469,144373
12447,144374
124470,144375
124471,144376
124472,144377
124473,144378
124474,144379
124475,144380
124476,144381
124477,144382
124478,144383
12448,144384
124481,144385
124482,144386
124483,144387
124484,144388
124489,144389
12449,144390
124490,144391
124491,144392
124492,144393
124493,144394
124494,144395
124495,144396
124498,144397
124499,144398
12450,144399
124500,144400
124501,144401
124502,144402
124503,144403
124504,144404
124505,144405
124506,144406
124507,144407
124508,144408
124509,144409
12451,144410
124510,144411
124511,144412
124513,144413
124514,144414
124516,144415
124517,144416
12452,144417
124520,144418
124522,144419
124523,144420
124524,144421
124525,144422
124526,144423
124527,144424
124528,144425
12453,144426
124531,144427
124532,144428
124534,144429
124535,144430
124536,144431
124537,144432
124538,144433
124539,144434
12454,144435
124540,144436
124541,144437
124542,144438
124543,144439
124544,144440
124545,144441
124546,144442
124547,144443
124548,144444
124549,144445
124550,144446
124551,144447
124552,144448
124553,144449
124554,144450
124555,144451
124556,144452
124557,144453
124559,144454
124560,144455
124561,144456
124562,144457
124563,144458
124564,144459
124566,144460
124567,144461
124568,144462
12457,144463
124570,144464
124572,144465
124573,144466
124574,144467
124575,144468
124576,144469
124578,144470
124579,144471
12458,144472
124580,144473
124581,144474
124582,144475
124583,144476
124584,144477
124585,144478
12459,144479
124590,144480
124591,144481
124592,144482
124593,144483
124594,144484
124597,144485
124598,144486
124599,144487
12460,144488
124600,144489
124606,144490
124607,144491
124608,144492
124609,144493
12461,144494
124612,144495
124613,144496
124614,144497
124615,144498
124616,144499
124617,144500
124618,144501
124619,144502
12462,144503
124620,144504
124621,144505
124622,144506
124627,144507
124628,144508
124629,144509
12463,144510
124630,144511
124631,144512
124632,144513
124633,144514
124634,144515
124635,144516
124636,144517
124637,144518
124638,144519
124640,144520
124641,144521
124642,144522
124643,144523
124644,144524
124645,144525
124646,144526
124648,144527
124649,144528
124650,144529
124651,144530
124652,144531
124653,144532
124654,144533
124660,144534
124661,144535
124662,144536
124663,144537
124665,144538
124670,144539
124671,144540
124672,144541
124673,144542
124674,144543
124675,144544
124676,144545
124677,144546
124678,144547
124679,144548
12468,144549
124680,144550
124681,144551
124682,144552
124683,144553
124686,144554
124687,144555
124688,144556
124689,144557
12469,144558
124690,144559
124691,144560
124692,144561
124696,144562
124697,144563
1247,144564
124700,144565
124701,144566
124702,144567
124703,144568
124704,144569
124705,144570
124706,144571
124707,144572
124710,144573
124712,144574
124714,144575
124715,144576
124716,144577
124717,144578
124718,144579
124721,144580
124722,144581
124723,144582
124729,144583
124734,144584
124736,144585
124737,144586
124738,144587
124739,144588
124740,144589
124741,144590
124742,144591
124743,144592
124744,144593
124745,144594
124746,144595
124747,144596
124748,144597
124749,144598
124752,144599
124753,144600
12476,144601
124760,144602
124761,144603
124762,144604
124765,144605
124766,144606
124767,144607
124768,144608
124769,144609
12477,144610
124773,144611
124774,144612
124775,144613
124776,144614
124777,144615
124778,144616
124779,144617
124780,144618
124781,144619
124782,144620
124783,144621
124784,144622
124785,144623
124786,144624
124787,144625
124790,144626
124793,144627
124794,144628
124795,144629
124796,144630
124797,144631
124798,144632
124799,144633
1248,144634
12480,144635
124800,144636
124801,144637
124802,144638
124803,144639
124807,144640
12481,144641
124815,144642
124816,144643
124817,144644
124818,144645
124819,144646
12482,144647
124820,144648
124821,144649
124822,144650
124825,144651
124826,144652
124827,144653
12483,144654
124830,144655
124831,144656
124832,144657
124833,144658
124834,144659
124835,144660
124836,144661
124837,144662
124838,144663
124839,144664
12484,144665
124840,144666
124841,144667
124842,144668
124843,144669
124846,144670
124847,144671
12485,144672
124854,144673
124855,144674
124857,144675
124858,144676
124859,144677
12486,144678
124860,144679
124861,144680
124862,144681
124864,144682
124867,144683
124868,144684
12487,144685
124872,144686
124873,144687
12488,144688
124884,144689
124885,144690
124888,144691
124889,144692
12489,144693
124890,144694
124891,144695
124892,144696
124893,144697
124894,144698
124895,144699
124896,144700
124897,144701
124898,144702
124899,144703
1249,144704
12490,144705
124900,144706
124901,144707
124906,144708
124907,144709
12491,144710
124910,144711
124916,144712
124917,144713
124919,144714
12492,144715
124920,144716
124921,144717
124923,144718
124924,144719
124925,144720
124929,144721
12493,144722
124930,144723
124936,144724
124937,144725
12494,144726
124946,144727
124947,144728
124955,144729
124956,144730
12496,144731
124961,144732
12497,144733
124974,144734
124975,144735
124977,144736
124979,144737
12498,144738
124980,144739
124981,144740
124982,144741
124983,144742
124984,144743
124985,144744
124986,144745
124987,144746
124988,144747
124989,144748
12499,144749
124990,144750
124994,144751
124995,144752
124996,144753
124997,144754
124998,144755
124999,144756
125,144757
1250,144758
12500,144759
125000,144760
125001,144761
125002,144762
